orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire
2557,2015-02-02 16:15:54,user483,2015-01-29 13:37:49,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,cpn185,7.36,2.04,1.88,1,brand4,prod36,cat3:cat7,cpn121,4.58,1.14,0.94,0,brand5,prod58,cat5:cat15:cat2,0,0,0,402.06,2015-01-29,49,Thursday,0,0,2015-02-02,54,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,61.63,106.37,98.6347222222222,7.73527777777778
2558,2015-02-02 16:16:26,user1793,2015-01-27 13:50:38,cpn731,9.22,4.6,1.57,0,brand19,prod23,cat13,cpn2335,7.32,0,2.2,0,brand2,prod162,cat13,cpn2336,4.08,0,1.88,0,brand2,prod67,cat13,0,0,0,139.39,2015-01-27,38,Tuesday,0,0,2015-02-02,26,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,13.8436111111111,154.156388888889,146.43,7.72638888888889
2559,2015-02-02 16:19:29,user1794,2015-01-27 23:29:51,cpn732,4.45,1.43,1.26,0,brand2,prod51,cat8,cpn295,3.06,0.31,1.88,1,brand4,prod75,cat5:cat7,cpn1554,2.59,0.52,1.26,1,brand4,prod27,cat5:cat7,0,0,0,214.97,2015-01-27,51,Tuesday,0,0,2015-02-02,29,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,23.4972222222222,144.502777777778,136.827222222222,7.67555555555556
2560,2015-02-02 16:30:06,user66,2015-01-28 15:09:51,cpn763,10.19,2.55,1.57,1,brand4,prod51,cat8:cat19,cpn949,4.58,4.58,1.26,0,brand2,prod13,cat3,cpn518,4.58,1.39,0.94,0,brand3,prod85,cat5,0,0,0,240.77,2015-01-28,51,Wednesday,0,0,2015-02-02,6,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,39.1638888888889,128.836111111111,121.3375,7.49861111111111
2561,2015-02-02 16:44:11,user1346,2015-01-28 21:32:31,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn14,5.74,0.88,1.57,1,brand4,prod13,cat3:cat7,cpn62,4.45,1.48,0.94,0,brand3,prod44,cat16:cat5:cat17,0,0,0,136.43,2015-01-28,31,Wednesday,0,0,2015-02-02,11,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,45.5416666666667,122.458333333333,115.194444444444,7.26388888888889
2562,2015-02-02 16:47:32,user1795,2015-01-28 17:12:48,cpn13,12.27,2.45,1.26,0,brand6,prod7,cat1,cpn210,6.02,1.2,2.2,1,brand4,prod24,cat5:cat7,cpn950,3.66,3.66,1.26,1,brand4,prod52,cat5:cat7,0,0,0,198.11,2015-01-28,48,Wednesday,0,0,2015-02-02,32,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,41.2130555555556,126.786944444444,119.578888888889,7.20805555555556
2563,2015-02-02 17:07:00,user1796,2015-01-28 18:21:01,cpn635,4.91,8.18,1.57,0,brand2,prod40,cat1,cpn1807,9.22,2.14,1.57,0,brand2,prod43,cat3,cpn1876,6.44,1.07,1.26,0,brand3,prod27,cat5:cat2,0,0,0,108.74,2015-01-28,1,Wednesday,0,0,2015-02-02,0,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,42.35,125.65,118.766388888889,6.88361111111111
2564,2015-02-02 17:09:29,user1797,2015-01-27 18:59:01,cpn387,9.96,1.99,0.94,0,brand6,prod42,cat1:cat4,cpn494,8.29,3.32,0.94,1,brand4,prod86,cat3:cat7,cpn722,5.51,5.51,1.57,1,brand4,prod52,cat5:cat7,0,0,0,291.48,2015-01-27,1,Tuesday,0,0,2015-02-02,29,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,18.9833333333333,149.016666666667,142.174444444444,6.84222222222222
2565,2015-02-02 17:10:12,user297,2015-01-27 14:02:16,cpn801,3.52,1.76,0.63,1,brand4,prod104,cat8:cat7:cat4,cpn950,3.66,3.66,1.26,1,brand4,prod52,cat5:cat7,cpn396,2.73,4.55,1.88,1,brand4,prod4,cat5:cat7,0,0,0,603,2015-01-27,16,Tuesday,0,0,2015-02-02,12,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,14.0375,153.9625,147.132222222222,6.83027777777778
2566,2015-02-02 17:15:38,user995,2015-02-02 16:38:58,cpn1535,6.34,1.81,1.26,0,brand2,prod131,cat1,cpn231,6.44,3.21,0.94,1,brand4,prod57,cat5:cat7,cpn511,2.96,1.32,0.94,1,brand4,prod50,cat5:cat7,0,1,1,187.05,2015-02-02,58,Monday,0,0,2015-02-02,38,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,160.649166666667,7.35083333333333,0.611111111111111,6.73972222222222
2567,2015-02-02 17:20:54,user1798,2015-02-02 16:45:32,cpn67,2.73,2.73,1.57,1,brand4,prod47,cat11:cat7:cat19,cpn974,3.98,1.99,1.88,0,brand2,prod14,cat5:cat4,cpn2337,3.61,8.6,1.57,0,brand3,prod94,cat5,1,1,0,193.48,2015-02-02,32,Monday,0,0,2015-02-02,54,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,160.758611111111,7.24138888888889,0.589444444444444,6.65194444444444
2568,2015-02-02 17:24:55,user1799,2015-01-28 14:16:41,cpn893,4.58,2.29,1.26,1,brand4,prod106,cat8:cat7,cpn209,9.08,2.27,1.57,1,brand4,prod86,cat3:cat7,cpn959,6.02,2.41,2.2,0,brand5,prod24,cat5:cat15:cat2,0,0,0,154.07,2015-01-28,41,Wednesday,0,0,2015-02-02,55,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,38.2777777777778,129.722222222222,123.137222222222,6.585
2569,2015-02-02 17:32:45,user1800,2015-01-29 13:06:37,cpn865,3.98,1.72,6.28,0,brand19,prod40,cat1,cpn633,3.33,0.67,0.63,1,brand4,prod11,cat3:cat7,cpn1425,6.44,0.85,0.94,1,brand3,prod27,cat5:cat7:cat2,0,0,0,410.21,2015-01-29,37,Thursday,0,0,2015-02-02,45,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,61.11,106.89,100.435555555556,6.45444444444444
2570,2015-02-02 17:35:45,user726,2015-01-27 21:30:17,cpn288,6.67,8.34,1.26,0,brand2,prod40,cat1,cpn798,6.07,0.92,0,0,brand2,prod46,cat3,cpn215,5.37,2.98,1.57,0,brand5,prod29,cat5:cat15:cat2,0,0,0,196.77,2015-01-27,17,Tuesday,0,0,2015-02-02,45,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,21.5044444444444,146.495555555556,140.091111111111,6.40444444444444
2571,2015-02-02 17:42:06,user1801,2015-01-27 13:45:55,cpn62,4.45,1.48,0.94,0,brand3,prod44,cat16:cat5:cat17,cpn2338,16.39,2.73,1.57,0,brand3,prod20,cat12,cpn1692,4.49,0.9,1.26,0,brand2,prod68,cat8,0,0,0,282.95,2015-01-27,55,Tuesday,0,0,2015-02-02,6,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,13.765,154.235,147.936388888889,6.29861111111111
2572,2015-02-02 17:44:03,user1038,2015-01-29 11:24:30,cpn652,10,166.72,0.94,1,brand4,prod15,cat8:cat7,cpn2339,5.09,0,0.94,0,brand3,prod17,cat5,cpn2340,4.08,0,2.2,0,brand2,prod48,cat13,0,0,1,233.77,2015-01-29,30,Thursday,0,0,2015-02-02,3,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,59.4080555555556,108.591944444444,102.325833333333,6.26611111111111
2573,2015-02-02 17:52:22,user1802,2015-01-27 14:27:37,cpn801,3.52,1.76,0.63,1,brand4,prod104,cat8:cat7:cat4,cpn1079,17.78,2.96,1.57,1,brand4,prod167,cat12:cat7,cpn2341,16.63,10.55,6.28,0,brand3,prod174,cat13,0,0,0,187.32,2015-01-27,37,Tuesday,0,0,2015-02-02,22,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,14.46,153.54,147.4125,6.1275
2574,2015-02-02 17:54:58,user1803,2015-01-28 14:13:14,cpn76,3.66,11.43,0.94,0,brand3,prod37,cat5,cpn2342,7.22,2.41,1.57,0,brand3,prod87,cat12,cpn1963,9.4,5.21,1.26,0,brand2,prod161,cat1,0,0,0,469.31,2015-01-28,14,Wednesday,0,0,2015-02-02,58,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,38.2202777777778,129.779722222222,123.695555555556,6.08416666666667
2575,2015-02-02 17:55:18,user1444,2015-01-27 14:45:21,cpn1114,6.3,1.57,1.88,0,brand3,prod74,cat1,cpn1320,10.65,0.7,1.26,0,brand2,prod26,cat3,cpn1998,5.93,0.68,1.57,0,brand3,prod16,cat5,0,0,0,188.11,2015-01-27,21,Tuesday,0,0,2015-02-02,18,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,14.7555555555556,153.244444444444,147.165833333333,6.07861111111111
2576,2015-02-02 18:39:58,user1804,2015-01-27 14:38:00,cpn2343,9.08,0.91,1.26,0,brand3,prod107,cat21,cpn2344,2.69,2.07,3.14,0,brand3,prod122,cat21,cpn1660,11.99,0.59,1.57,0,brand3,prod23,cat13,0,1,0,139.58,2015-01-27,0,Tuesday,0,0,2015-02-02,58,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,14.6330555555556,153.366944444444,148.032777777778,5.33416666666667
2577,2015-02-02 19:14:27,user1805,2015-01-27 17:24:14,cpn16,7.5,1.25,0.63,0,brand2,prod15,cat8:cat9,cpn975,2.73,2.73,0.94,0,brand3,prod24,cat5:cat4,cpn2345,2.5,0,1.26,0,brand3,prod60,cat5,0,0,1,276.47,2015-01-27,14,Tuesday,0,0,2015-02-02,27,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,17.4036111111111,150.596388888889,145.836944444444,4.75944444444444
2578,2015-02-02 19:36:22,user311,2015-01-28 08:10:09,cpn2346,2.32,0.77,3.14,0,brand3,prod101,cat8,cpn1603,5.97,0.99,1.26,0,brand3,prod43,cat3,cpn951,2.78,2.78,1.88,0,brand22,prod61,cat11:cat4:cat2,0,0,1,3078.41,2015-01-28,9,Wednesday,0,0,2015-02-02,22,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,32.1688888888889,135.831111111111,131.436944444444,4.39416666666667
2579,2015-02-02 19:52:20,user620,2015-01-27 14:59:03,cpn153,9.22,11.51,1.26,0,brand5,prod40,cat1:cat2,cpn425,7.59,3.8,1.57,0,brand3,prod86,cat3,cpn433,3.24,4.32,1.57,0,brand5,prod103,cat5:cat15:cat2,0,0,0,257.99,2015-01-27,3,Tuesday,0,0,2015-02-02,20,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,14.9838888888889,153.016111111111,148.888055555556,4.12805555555556
2580,2015-02-02 19:56:02,user1806,2015-01-27 17:01:10,cpn97,5.84,5.84,1.26,1,brand4,prod40,cat1,cpn1455,7.97,1.66,1.57,0,brand3,prod28,cat3,cpn2054,4.54,4.77,1.57,0,brand5,prod37,cat5:cat15:cat2,0,0,0,194.92,2015-01-27,10,Tuesday,0,0,2015-02-02,2,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,17.0191666666667,150.980833333333,146.914444444444,4.06638888888889
2581,2015-02-02 20:07:25,user1807,2015-02-02 17:20:07,cpn920,3.98,2.09,2.2,0,brand6,prod38,cat1:cat4,cpn612,2.5,0.33,0.94,0,brand2,prod8,cat3:cat4,cpn2347,8.75,7,1.57,0,brand3,prod114,cat5,0,1,0,284.99,2015-02-02,7,Monday,0,0,2015-02-02,25,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,161.335,6.665,2.78833333333333,3.87666666666667
2582,2015-02-02 20:39:07,user814,2015-01-27 14:43:24,cpn1,3.24,5.4,1.57,0,brand1,prod1,cat1:cat2,cpn829,5.74,2.87,1.57,0,brand3,prod43,cat3,cpn230,3.98,3.98,1.88,0,brand5,prod44,cat5:cat2,0,0,0,458.05,2015-01-27,24,Tuesday,0,0,2015-02-02,7,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,14.7230555555556,153.276944444444,149.928611111111,3.34833333333333
2583,2015-02-02 20:48:11,user1023,2015-01-27 16:07:53,cpn1331,6.44,6.44,1.26,0,brand3,prod168,cat1,cpn470,14.08,3.12,1.26,0,brand2,prod26,cat3:cat4:cat2,cpn1186,14.91,4.26,1.57,0,brand3,prod165,cat5,0,0,0,208.07,2015-01-27,53,Tuesday,0,0,2015-02-02,11,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,16.1311111111111,151.868888888889,148.671666666667,3.19722222222222
2584,2015-02-02 21:26:12,user1808,2015-01-27 15:54:14,cpn63,12.18,4.87,1.57,0,brand2,prod45,cat1:cat4,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,cpn1271,5.51,4.58,1.26,1,brand3,prod157,cat5:cat14,0,0,0,197.98,2015-01-27,14,Tuesday,0,0,2015-02-02,12,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,15.9036111111111,152.096388888889,149.532777777778,2.56361111111111
2585,2015-02-02 21:43:11,user707,2015-01-27 19:22:39,cpn2348,2.73,0.55,1.88,0,brand3,prod211,cat11:cat4,cpn2249,6.44,1.83,1.57,0,brand11,prod123,cat10:cat5:cat18,cpn113,3.15,1.96,1.26,0,brand3,prod56,cat5,0,0,0,205.71,2015-01-27,39,Tuesday,0,0,2015-02-02,11,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,19.3772222222222,148.622777777778,146.342222222222,2.28055555555556
2586,2015-02-02 21:45:43,user1809,2015-02-02 21:29:37,cpn114,10,166.72,0.94,1,brand4,prod15,cat8:cat7,cpn1328,17.55,3.51,0.94,0,brand3,prod114,cat5,cpn1583,8.61,4.31,0.94,0,brand3,prod114,cat5,1,1,0,99.84,2015-02-02,37,Monday,0,0,2015-02-02,43,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,165.493333333333,2.50666666666667,0.268333333333333,2.23833333333333
2587,2015-02-02 21:46:07,user1210,2015-01-29 17:36:53,cpn1967,6.95,6.04,1.88,0,brand3,prod40,cat1:cat15,cpn14,5.74,0.88,1.57,1,brand4,prod13,cat3:cat7,cpn561,3.15,1.12,1.26,1,brand4,prod41,cat5:cat7,0,0,0,325.61,2015-01-29,53,Thursday,0,0,2015-02-02,7,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,65.6144444444444,102.385555555556,100.153888888889,2.23166666666667
2588,2015-02-02 21:49:47,user1103,2015-01-28 00:37:41,cpn156,7.32,2.08,1.57,0,brand6,prod74,cat1,cpn2349,4.54,1.51,1.26,0,brand3,prod16,cat10:cat2,cpn727,5.93,4.56,1.26,0,brand5,prod100,cat2,0,0,0,265.87,2015-01-28,41,Wednesday,0,0,2015-02-02,47,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,24.6277777777778,143.372222222222,141.201666666667,2.17055555555556
2589,2015-02-02 22:06:50,user902,2015-01-27 17:19:16,cpn51,2.96,1.56,1.57,0,brand2,prod38,cat1,cpn98,8.52,0,1.26,0,brand3,prod43,cat3,cpn396,2.73,4.55,1.88,1,brand4,prod4,cat5:cat7,0,0,0,301.25,2015-01-27,16,Tuesday,0,0,2015-02-02,50,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,17.3208333333333,150.679166666667,148.792777777778,1.88638888888889
2590,2015-02-02 22:18:11,user1312,2015-01-27 18:13:18,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,cpn760,5.97,1.24,1.57,0,brand3,prod43,cat3,cpn1035,8.29,0,1.26,0,brand5,prod90,cat5:cat4:cat2,0,0,0,141.85,2015-01-27,18,Tuesday,0,0,2015-02-02,11,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,18.2213888888889,149.778611111111,148.081388888889,1.69722222222222
2591,2015-02-02 22:42:52,user1810,2015-01-27 13:48:40,cpn42,8.43,3.51,1.88,0,brand2,prod31,cat1,cpn264,3.66,3.66,0.63,0,brand2,prod3,cat5:cat9,cpn2350,3.24,6.48,1.57,0,brand3,prod34,cat5,1,0,0,401.74,2015-01-27,40,Tuesday,0,0,2015-02-02,52,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,13.8108333333333,154.189166666667,152.903333333333,1.28583333333333
2592,2015-02-02 23:10:31,user1811,2015-01-27 16:10:29,cpn572,4.4,2.44,1.57,0,brand2,prod30,cat1,cpn1234,4.54,1.82,2.51,0,brand3,prod24,cat5:cat4,cpn1364,2.32,0.46,1.57,0,brand3,prod58,cat5:cat15:cat2,0,0,0,115.27,2015-01-27,29,Tuesday,0,0,2015-02-02,31,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,16.1744444444444,151.825555555556,151.000555555556,0.825
2593,2015-02-02 23:13:35,user591,2015-01-28 10:25:21,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,cpn610,3.52,1.17,1.88,1,brand4,prod142,cat10:cat7,cpn518,4.58,1.39,0.94,0,brand3,prod85,cat5,0,0,0,305.28,2015-01-28,21,Wednesday,0,0,2015-02-02,35,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,34.4222222222222,133.577777777778,132.803888888889,0.773888888888889
2594,2015-02-02 23:17:41,user863,2015-01-27 23:22:38,cpn681,2.5,4.17,0.94,0,brand14,prod1,cat1,cpn1476,7.97,1.59,1.88,0,brand5,prod2,cat3:cat15:cat2,cpn2184,3.66,3.2,1.57,1,brand4,prod157,cat5:cat7,0,0,0,231.09,2015-01-27,38,Tuesday,0,0,2015-02-02,41,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,23.3769444444444,144.623055555556,143.9175,0.705555555555556
2595,2015-02-02 23:40:51,user95,2015-01-27 15:04:07,cpn1082,5.79,4.82,1.57,0,brand3,prod40,cat1,cpn2213,5.88,0.65,1.57,0,brand2,prod28,cat3,cpn2184,3.66,3.2,1.57,1,brand4,prod157,cat5:cat7,0,0,1,142.22,2015-01-27,7,Tuesday,0,0,2015-02-02,51,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,15.0683333333333,152.931666666667,152.612222222222,0.319444444444444
2596,2015-02-02 23:47:40,user1014,2015-02-02 18:08:29,cpn184,2.96,0,1.26,1,brand4,prod35,cat8:cat7,cpn650,5.51,1.37,2.2,1,brand4,prod59,cat5:cat15:cat2,cpn90,3.43,0.48,2.2,1,brand4,prod37,cat5:cat7,0,1,1,151.39,2015-02-02,29,Monday,0,0,2015-02-02,40,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,162.141111111111,5.85888888888889,5.65305555555556,0.205833333333333
2597,2015-02-02 23:54:47,user273,2015-01-27 15:55:02,cpn1842,3.94,1.96,1.26,0,brand3,prod106,cat8:cat15,cpn1454,5.46,1.6,1.57,0,brand5,prod37,cat5:cat15:cat2,cpn699,4.58,0.92,1.26,0,brand5,prod58,cat5:cat15:cat2,0,1,1,371.59,2015-01-27,2,Tuesday,0,0,2015-02-02,47,Monday,0,0,4,2015-02-03 00:00:01,2015-01-27 00:00:01,15.9169444444444,152.083055555556,151.995833333333,0.0872222222222222
2598,2015-02-03 03:33:25,user1812,2015-02-03 00:39:42,cpn777,5.46,2.19,0.94,0,brand2,prod51,cat8:cat4,cpn747,2.41,0.48,1.57,0,brand3,prod55,cat11,cpn297,2.73,2.19,0.94,0,brand3,prod106,cat8,0,0,0,234.24,2015-02-03,42,Tuesday,0,0,2015-02-03,25,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,0.661388888888889,167.338611111111,2.89527777777778,164.443333333333
2599,2015-02-03 08:26:56,user853,2015-02-03 07:45:15,cpn451,4.45,0,1.88,0,brand6,prod35,cat8,cpn1251,3.33,1.9,1.57,0,brand3,prod28,cat3,cpn2074,4.08,1.27,1.26,1,brand4,prod37,cat5:cat7,1,0,0,222.1,2015-02-03,15,Tuesday,0,0,2015-02-03,56,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,7.75388888888889,160.246111111111,0.694722222222222,159.551388888889
2600,2015-02-03 09:51:37,user1813,2015-02-03 09:16:27,cpn2351,2.32,0,0.94,0,brand3,prod35,cat8,cpn471,3.66,1.58,1.57,0,brand3,prod103,cat5:cat19:cat4,cpn2352,3.43,0,1.57,0,brand3,prod39,cat5,1,0,1,280.27,2015-02-03,27,Tuesday,0,0,2015-02-03,37,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,9.27388888888889,158.726111111111,0.586111111111111,158.14
2601,2015-02-03 09:52:24,user1318,2015-02-03 09:18:42,cpn801,3.52,1.76,0.63,1,brand4,prod104,cat8:cat7:cat4,cpn2184,3.66,3.2,1.57,1,brand4,prod157,cat5:cat7,cpn644,7.36,3.68,1.26,1,brand3,prod17,cat5,0,0,1,189.96,2015-02-03,42,Tuesday,0,0,2015-02-03,24,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,9.31138888888889,158.688611111111,0.561666666666667,158.126944444444
2602,2015-02-03 09:58:39,user296,2015-02-03 09:44:02,cpn2353,4.26,0.85,1.26,0,brand3,prod148,cat13,cpn712,3.66,0.73,1.57,0,brand3,prod148,cat13,cpn352,2.96,29.64,1.26,0,brand3,prod48,cat13,0,0,0,133.37,2015-02-03,2,Tuesday,0,0,2015-02-03,39,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,9.73361111111111,158.266388888889,0.243611111111111,158.022777777778
2603,2015-02-03 11:24:13,user1814,2015-02-03 11:02:03,cpn2354,7.22,1.2,3.14,0,brand3,prod15,cat8,cpn960,4.91,0.61,1.26,0,brand3,prod11,cat3,cpn1736,5.84,2.92,1.88,0,brand3,prod172,cat5,0,0,0,110.96,2015-02-03,3,Tuesday,0,0,2015-02-03,13,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,11.0338888888889,156.966111111111,0.369444444444444,156.596666666667
2604,2015-02-03 11:50:49,user682,2015-02-03 10:31:51,cpn624,9.08,2.27,0.63,1,brand4,prod31,cat1:cat7,cpn120,7.13,1.78,1.26,1,brand4,prod11,cat3:cat7:cat4,cpn1796,6.02,2.41,1.57,1,brand4,prod3,cat5:cat7:cat4,1,1,0,186.72,2015-02-03,51,Tuesday,0,0,2015-02-03,49,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,10.5305555555556,157.469444444444,1.31611111111111,156.153333333333
2605,2015-02-03 12:15:20,user1071,2015-02-03 12:15:14,cpn398,5.51,1.57,1.57,0,brand20,prod108,cat23:cat10:cat5:cat18,cpn1227,5.51,1.57,1.26,0,brand20,prod108,cat23:cat10,cpn262,2.73,4.55,1.88,0,brand14,prod44,cat5,1,1,0,226.78,2015-02-03,14,Tuesday,0,0,2015-02-03,20,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,12.2536111111111,155.746388888889,0.00166666666666667,155.744722222222
2606,2015-02-03 12:42:38,user1815,2015-02-03 12:23:56,cpn830,13.48,3.84,1.26,0,brand6,prod45,cat1,cpn219,5.88,1.95,1.57,0,brand3,prod46,cat3,cpn188,18.48,6.16,1.26,0,brand3,prod3,cat5,0,0,0,186.03,2015-02-03,56,Tuesday,0,0,2015-02-03,38,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,12.3986111111111,155.601388888889,0.311666666666667,155.289722222222
2607,2015-02-03 12:43:15,user327,2015-02-03 12:21:42,cpn738,11.25,4.5,1.26,1,brand4,prod7,cat1:cat7,cpn531,4.49,1.41,1.88,0,brand3,prod28,cat3,cpn38,2.69,1.41,1.57,0,brand5,prod29,cat5:cat15:cat2,0,0,0,820.71,2015-02-03,42,Tuesday,0,0,2015-02-03,15,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,12.3613888888889,155.638611111111,0.359166666666667,155.279444444444
2608,2015-02-03 12:44:14,user695,2015-02-03 12:41:25,cpn7,7.92,2.64,1.26,1,brand4,prod7,cat1:cat7,cpn1416,2.45,0,0.94,0,brand14,prod41,cat5,cpn1871,2.32,1.54,0.63,0,brand14,prod41,cat5,1,0,0,302.5,2015-02-03,25,Tuesday,0,0,2015-02-03,14,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,12.69,155.31,0.0469444444444444,155.263055555556
2609,2015-02-03 12:53:45,user1321,2015-02-03 12:24:11,cpn337,9.17,152.82,1.57,1,brand4,prod15,cat8:cat7,cpn604,4.17,0.83,1.26,1,brand4,prod11,cat3:cat7:cat4:cat9,cpn2089,6.02,5.01,1.26,1,brand4,prod12,cat5:cat7,1,1,0,105.12,2015-02-03,11,Tuesday,0,0,2015-02-03,45,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,12.4027777777778,155.597222222222,0.492777777777778,155.104444444444
2610,2015-02-03 13:01:15,user92,2015-02-03 12:45:09,cpn51,2.96,1.56,1.57,0,brand2,prod38,cat1,cpn296,5.74,1.59,1.57,0,brand3,prod28,cat3,cpn26,3.98,1.99,1.88,0,brand2,prod14,cat5:cat4,1,1,0,196.72,2015-02-03,9,Tuesday,0,0,2015-02-03,15,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,12.7522222222222,155.247777777778,0.268333333333333,154.979444444444
2611,2015-02-03 13:05:59,user1425,2015-02-03 12:35:42,cpn2011,5.65,3.13,1.26,0,brand2,prod31,cat1:cat4,cpn499,11.07,5.53,2.2,1,brand4,prod86,cat3:cat7:cat4,cpn420,8.52,0,1.57,0,brand5,prod12,cat5:cat2,1,0,1,194.46,2015-02-03,42,Tuesday,0,0,2015-02-03,59,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,12.5947222222222,155.405277777778,0.504722222222222,154.900555555556
2612,2015-02-03 13:08:26,user14,2015-02-03 12:55:57,cpn10,2.5,2.08,1.57,0,brand6,prod10,cat1,cpn633,3.33,0.67,0.63,1,brand4,prod11,cat3:cat7,cpn2347,8.75,7,1.57,0,brand3,prod114,cat5,1,0,0,572.16,2015-02-03,57,Tuesday,0,0,2015-02-03,26,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,12.9322222222222,155.067777777778,0.208055555555556,154.859722222222
2613,2015-02-03 13:08:38,user721,2015-02-03 12:58:34,cpn132,3.43,1.37,0.94,0,brand3,prod68,cat8,cpn1795,3.01,2,1.57,0,brand3,prod73,cat5,cpn2355,2.96,1.76,1.57,0,brand3,prod73,cat5:cat9,1,0,0,317.13,2015-02-03,34,Tuesday,0,0,2015-02-03,38,Tuesday,0,0,5,2015-02-10 00:00:01,2015-02-03 00:00:01,12.9758333333333,155.024166666667,0.167777777777778,154.856388888889
