orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue
3805,2015-02-16 21:32:42,1618,2015-02-10 13:01:40,238,11.25,4.5,1.26,1,3,3,1:4,1943,5.19,2.07,1.57,0,5,92,10:19,2638,9.22,4.26,1.26,0,5,122,3,0,0,0,187.56
3806,2015-02-16 21:39:14,1137,2015-02-16 21:23:55,5,12.27,2.45,1.26,0,4,3,1,1285,7.32,1.35,1.26,0,5,98,16,2097,6.02,2.41,1.88,1,3,86,3:4,0,0,0,191.91
3807,2015-02-16 21:39:32,60,2015-02-11 20:45:34,360,6.02,4.63,1.88,0,5,1,1:10,1432,5.14,1.28,0.94,1,3,111,4:16,1273,3.06,0.61,1.26,1,3,132,3,0,0,0,95.44
3808,2015-02-16 21:42:30,1515,2015-02-16 21:25:19,44,2.96,3.29,1.26,0,5,1,1,2173,5.37,1.62,1.26,0,9,142,7:9,3102,5.09,0,1.88,0,5,215,15,1,0,0,203.35
3809,2015-02-16 21:58:12,1044,2015-02-10 17:16:43,144,4.82,1.71,0.63,0,2,9,1:9,1616,11.95,2.39,1.57,0,2,57,16,3103,13.62,4.54,1.57,0,5,107,3,0,0,0,185.56
3810,2015-02-16 22:07:33,257,2015-02-16 21:27:40,884,3.57,0,0.94,0,5,24,5:28,1596,6.02,1,1.26,0,5,79,16,1954,2.32,0.72,0.94,1,3,90,3:4,0,0,0,464.86
3811,2015-02-16 22:29:32,668,2015-02-10 20:47:06,345,6.81,5.23,1.26,1,3,8,1,1649,4.35,0.96,1.26,0,5,109,16,966,2.69,2.69,1.57,1,3,123,3:4:9,0,0,0,206.87
3812,2015-02-16 22:33:10,98,2015-02-10 18:28:09,447,2.73,1.09,1.26,0,5,30,2:3,533,3.89,1.56,1.57,0,2,29,7,1739,5.19,0,0.94,0,5,20,3,0,0,0,185.33
3813,2015-02-16 22:41:40,498,2015-02-13 13:33:03,660,6.21,3.1,1.88,0,5,13,1,1444,7.04,0.83,0.94,0,2,79,16,2682,5.51,1,1.26,0,5,211,2:3,1,0,0,95.86
3814,2015-02-16 22:42:45,838,2015-02-10 21:45:27,206,9.08,2.27,0.63,1,3,9,1:4,576,5.51,1.1,1.26,1,3,50,4:16,2040,2.73,0.88,1.26,0,6,137,2:3,0,0,0,279.62
3815,2015-02-16 22:57:10,2958,2015-02-10 14:31:49,145,12.5,15.62,0.94,0,6,13,1:2,891,5.84,1.32,1.57,0,9,83,19,3104,5.09,2.04,1.57,0,5,45,15,0,0,0,157.59
3816,2015-02-16 23:03:45,2959,2015-02-16 17:05:56,391,20.19,3.1,0.94,0,5,8,1,1600,6.44,1.15,1.57,0,2,111,16,1884,3.24,0.81,1.26,0,5,90,2:3,0,0,0,144.16
3817,2015-02-16 23:44:42,2960,2015-02-16 22:42:41,28,9.63,9.63,1.26,1,3,13,1:4,1288,8.1,0.9,1.26,0,5,66,2:11:16,47,4.49,0.49,0,0,5,25,8:11,0,0,1,468.06
3818,2015-02-16 23:51:41,2961,2015-02-11 20:09:38,968,4.12,2.06,0.94,0,13,87,13,1478,4.17,0.93,1.26,0,2,175,9:16,2313,7.36,1.83,1.26,0,5,76,2:3,1,0,0,186.44
3819,2015-02-17 09:58:29,2962,2015-02-17 09:20:07,44,2.96,3.29,1.26,0,5,1,1,372,4.91,0.61,1.26,0,5,50,16,1320,6.67,0.94,1.57,1,3,88,3:4,0,0,1,286.01
3820,2015-02-17 10:02:12,2963,2015-02-17 08:25:17,969,4.08,0,2.2,0,2,45,15,407,11.62,0.48,1.26,0,5,36,5,89,15.7,15.7,1.26,0,5,28,3:6,0,1,1,139.58
3821,2015-02-17 10:24:05,2964,2015-02-17 09:53:43,234,3.29,2.73,1.57,0,5,8,1,784,6.25,1.56,1.57,0,5,109,16,2091,3.66,1.12,1.26,0,5,138,2:3:9:11:20,0,0,0,249.24
3822,2015-02-17 11:43:19,2212,2015-02-17 09:57:11,933,5.37,3.83,1.88,0,4,8,1,1361,8.1,0.9,1.26,0,5,66,2:16:21,1986,6.44,3.21,0.94,1,3,86,3:4,1,0,0,254.47
3823,2015-02-17 14:25:43,5,2015-02-17 10:42:50,924,6.16,0.61,1.26,1,3,1,1,1218,11.02,3.67,1.57,0,5,109,16,1919,3.66,0.73,1.26,1,3,123,3:4,0,0,0,352
3824,2015-02-17 15:29:36,2966,2015-02-17 15:06:30,16,3.66,0,1.57,0,4,11,2:5:9,1525,2.69,2.69,1.57,1,3,123,3:4,1460,13.85,5.54,1.57,0,5,16,3:10,1,1,0,189.32
3825,2015-02-17 15:35:21,1447,2015-02-17 15:06:16,776,13.85,1.72,1.26,0,5,71,5:12,377,3.66,3.66,1.26,1,3,68,3:4,890,10,3.33,1.88,0,5,47,3:20,0,0,0,186.81
3826,2015-02-17 15:40:11,804,2015-02-17 15:33:58,970,4.58,4.58,3.14,0,5,18,7,806,3.43,3.43,1.26,0,5,18,7,3105,4.17,0.83,1.57,0,5,67,15,0,1,0,157.5
3827,2015-02-17 15:47:25,214,2015-02-17 15:27:26,275,4.17,3.2,1.26,1,3,39,4:5,124,3.47,0.69,0.94,1,3,50,4:16,2236,4.35,0,1.57,0,6,63,2:3,0,0,0,142.26
3828,2015-02-17 15:48:32,1194,2015-02-17 15:21:20,264,4.03,2.01,1.26,0,5,37,3:5:9:20,438,5.37,2.23,1.57,0,5,98,16,1871,8.29,3.63,1.26,0,5,86,3,1,1,1,194.92
3829,2015-02-17 15:49:32,71,2015-02-17 15:09:26,8,9.17,2.04,0.94,1,3,3,1:4,312,5.97,1.24,1.57,0,5,79,2:16,821,8.61,1.72,1.26,0,5,73,3,1,0,0,190.7
3830,2015-02-17 15:55:15,359,2015-02-17 13:12:34,308,5.51,2.75,1.26,0,1,1,1:2:6,2193,3.61,0.72,1.57,0,5,42,2:3:10,3106,3.15,0.63,0.94,0,5,21,2:3,0,0,0,140.32
3831,2015-02-17 15:57:17,2970,2015-02-17 15:24:12,971,10.05,0.33,1.26,0,5,144,15,2194,74.05,0,1.26,0,5,110,17:30,3107,24.82,3.1,0,0,5,134,6:17,1,0,0,94.15
3832,2015-02-17 15:59:23,2404,2015-02-17 15:39:52,63,9.17,3.67,1.26,1,3,3,1:4:9,1413,6.95,0.96,0.94,0,5,109,16,1465,3.52,2.34,1.57,0,5,114,3,0,1,0,154.68
3833,2015-02-17 15:59:25,293,2015-02-17 15:48:08,902,2.73,2.73,1.26,0,4,12,1,2195,8.8,1.76,1.57,0,5,172,3,1698,7.04,1.41,1.26,0,5,172,3,0,0,0,177.14
3834,2015-02-17 16:05:12,2972,2015-02-17 15:46:19,972,5,2.08,1.57,0,9,108,3:19:20,1632,2.69,0.44,0.94,0,2,50,16,1421,4.54,1.13,0.94,0,9,77,3:19:20,0,0,0,105.31
3835,2015-02-17 16:06:40,670,2015-02-17 15:00:27,241,3.24,0.65,1.88,1,3,69,7,2196,6.02,1.82,1.26,0,5,83,19,1422,4.4,1.19,1.26,0,5,59,3,1,0,1,236.27
3836,2015-02-17 16:07:24,14,2015-02-17 15:51:13,425,3.1,2.58,1.26,0,5,12,1,1430,7.78,3.11,1.57,0,5,109,16,1676,5.19,5.19,1.26,0,5,68,3:9,1,0,0,185.98
3837,2015-02-17 16:11:21,6,2015-02-17 15:53:53,118,5.56,4.27,1.57,0,5,8,1,1462,6.3,1.8,1.26,0,9,77,6:19,2951,3.52,3.52,1.57,0,5,114,3,1,1,0,119.25
3838,2015-02-17 16:13:35,2976,2015-02-17 15:34:06,812,10.79,4.32,1.57,1,3,112,4:9:13,233,5.51,5.51,1.57,1,3,68,3:4,1560,3.66,0,0.94,1,3,68,3:4,0,0,0,141.48
3839,2015-02-17 16:14:06,2977,2015-02-17 16:09:04,51,7.32,2.08,1.57,0,4,26,1,1479,8.29,2.07,3.14,0,2,131,16,3108,2.82,58.85,1.57,0,5,48,14,0,0,0,120.5
3840,2015-02-17 16:14:52,2978,2015-02-17 15:41:40,973,30.1,6.02,1.26,1,3,151,2:4:7,307,2.78,2.78,1.88,0,18,43,2:7:9,2277,12.92,10.13,1.26,0,5,106,15,0,0,0,191.82
3841,2015-02-17 16:14:58,1563,2015-02-17 16:12:28,916,12.6,2.8,1.88,0,5,8,1,1975,5.09,5.2,1.57,0,5,184,3,415,4.82,0,1.57,0,5,7,3,1,1,1,187.19
3842,2015-02-17 16:26:13,325,2015-02-17 15:04:45,974,3.66,11.43,1.57,0,5,63,3,2197,3.24,9.53,1.88,0,5,63,3:20,1796,2.73,1.95,1.26,0,5,95,3,0,0,0,205.15
3843,2015-02-17 16:29:51,7,2015-02-17 16:20:26,417,4.17,2.08,1.26,0,5,17,3:5:20,1450,5.97,1.24,1.57,0,5,79,2:6:16,1783,3.33,1.67,2.2,0,2,97,2:3,0,0,1,290.97
3844,2015-02-17 16:38:43,2979,2015-02-17 15:34:22,54,4.17,2.6,1.57,0,4,27,1:9,1833,6.11,1.91,1.57,0,5,98,16,765,4.45,1.48,0.94,0,5,114,3:11:21,0,0,0,381.59
3845,2015-02-17 16:41:25,1244,2015-02-17 16:11:41,369,42.93,5.05,1.57,0,2,3,1,1318,5,1.34,1.57,0,7,98,16,2319,2.55,1.58,1.26,1,3,104,3:4:9,1,1,1,242.02
3846,2015-02-17 16:43:43,2981,2015-02-17 16:20:13,975,6.44,1.76,0.94,0,5,73,3,1450,5.97,1.24,1.57,0,5,79,2:6:16,1763,4.08,1.5,1.26,0,5,75,3,0,0,0,102.25
3847,2015-02-17 16:45:49,1679,2015-02-17 16:42:33,134,7.36,2.45,1.26,0,4,10,1:9,942,4.45,1.27,1.26,0,5,98,16,835,8.06,2.69,1.57,0,5,47,3:20,1,0,0,192.56
3848,2015-02-17 16:47:00,2982,2015-02-17 15:55:51,30,8.89,3.7,1.26,0,4,10,1,1517,9.22,1.84,1.57,0,5,111,16,3109,5.74,2.39,1.57,0,5,186,3,0,0,0,315.09
3849,2015-02-17 16:47:48,975,2015-02-17 15:55:09,265,13.2,11.99,0.94,0,4,9,1:9,548,2.73,0.45,0.63,0,2,50,9:16,3109,5.74,2.39,1.57,0,5,186,3,0,0,0,251.42
3850,2015-02-17 16:49:08,2983,2015-02-17 16:38:20,113,13.34,1.48,1.26,0,2,5,5:6,1895,5.37,1.57,1.57,0,5,98,16,3110,4.58,0.92,1.26,0,5,88,3,1,1,1,165.05
3851,2015-02-17 16:54:53,672,2015-02-17 16:37:57,59,6.11,2.04,1.26,0,5,26,1,2198,7.78,3.38,1.57,0,5,90,3,1374,5.09,1.02,1.57,0,5,19,3,1,1,0,97.62
3852,2015-02-17 16:54:56,1867,2015-02-17 15:53:41,516,14.5,6.9,0.94,0,2,3,1:9,1870,4.58,1.31,0.94,0,22,79,16:24,2912,5.84,2.92,2.2,0,5,194,3,1,1,1,236.46
3853,2015-02-17 16:59:52,2984,2015-02-17 15:49:26,5,12.27,2.45,1.26,0,4,3,1,2040,2.73,0.88,1.26,0,6,137,2:3,3089,3.06,0.73,1.26,1,3,137,3:4,0,1,1,861.46
3854,2015-02-17 17:03:43,123,2015-02-17 16:19:50,54,4.17,2.6,1.57,0,4,27,1:9,2199,4.45,1.78,1.57,0,5,179,10:19,2355,4.91,0.98,0.94,1,3,88,3:6,0,0,1,250.72
3855,2015-02-17 17:03:49,2986,2015-02-17 16:41:37,952,3.66,0.91,0.94,0,13,26,1:23,901,4.17,1.67,1.57,0,6,46,7:9,1183,2.32,0.77,3.14,0,5,34,5,1,1,0,148.52
3856,2015-02-17 17:08:56,2408,2015-02-17 16:46:44,50,9.22,11.51,1.26,0,6,13,1:2,2123,7.69,2.13,0.94,1,3,109,16,2040,2.73,0.88,1.26,0,6,137,2:3,1,0,0,490.93
3857,2015-02-17 17:25:33,2987,2015-02-17 16:45:46,575,5.51,1.71,1.57,0,5,26,1:9,2051,3.24,1.07,1.88,1,19,179,4:9:19,1613,8.29,1.66,1.26,1,3,20,3:4:10,0,1,1,142.08
3858,2015-02-17 17:29:37,960,2015-02-17 17:00:16,976,6.85,6.85,0.94,0,2,13,1,1126,4.17,0.83,1.26,1,3,50,4:6:9:16,1525,2.69,2.69,1.57,1,3,123,3:4,0,0,0,231.78
3859,2015-02-17 17:31:50,1401,2015-02-17 15:50:01,274,6.44,2.14,0.94,0,5,26,1,1528,3.06,1.02,1.57,0,2,175,16,2255,5.51,2.9,1.88,0,5,138,3:20,0,1,1,144.9
3860,2015-02-17 17:33:51,1323,2015-02-17 14:54:39,273,3.43,0,1.57,0,5,11,5:6,735,3.24,0.54,1.26,0,2,127,16,2395,9.17,0,0.94,0,5,28,2:3,0,0,1,270.68
3861,2015-02-17 17:38:06,196,2015-02-17 16:18:39,178,6.67,1.67,1.57,0,4,10,1,734,9.17,1.05,1.26,0,5,111,6:16,1693,5.51,0.66,1.26,0,2,101,3,0,0,0,185.93
3862,2015-02-17 17:48:00,2989,2015-02-17 16:25:40,45,3.98,3.98,1.57,0,1,13,1:2,2200,4.35,1.44,1.26,0,5,60,2:19,1384,3.66,1.58,1.57,0,5,75,3:9:12,0,0,0,388.22
3863,2015-02-17 17:49:04,2990,2015-02-17 17:18:18,667,3.66,0,0.63,0,5,11,5,1959,3.43,22.84,1.57,1,3,116,3:4,2158,5.09,1.75,1.26,0,5,146,3,1,1,1,97.44
3864,2015-02-17 17:53:42,2991,2015-02-17 17:25:33,977,3.43,0.85,1.26,0,5,121,14,2201,3.43,0.85,1.26,0,5,121,14,1146,8.24,6.86,1.57,0,5,121,14,1,1,1,360.29
3865,2015-02-17 17:56:44,2981,2015-02-17 16:20:13,975,6.44,1.76,0.94,0,5,73,3,1450,5.97,1.24,1.57,0,5,79,2:6:16,1763,4.08,1.5,1.26,0,5,75,3,0,0,0,95.03
3866,2015-02-17 17:57:31,278,2015-02-17 17:41:13,334,5.97,3.98,0.94,0,2,53,1,1303,2.69,0.44,1.26,0,2,50,16,1859,6.44,1.83,1.57,0,9,77,3:19:20,0,0,1,162.5
3867,2015-02-17 18:06:52,886,2015-02-17 16:38:02,172,3.61,1.39,1.26,0,2,12,1:6,1569,8.29,2.36,1.57,0,5,111,16,3088,7.36,0.98,1.26,0,5,88,2:3,0,0,0,186.44
3868,2015-02-17 18:13:26,2993,2015-02-17 18:10:41,898,3.57,1.43,1.26,0,5,54,5,2149,5.65,1.15,0.94,0,2,186,3,3111,3.24,1.3,1.57,0,5,68,3,0,0,0,176.58
3869,2015-02-17 18:13:33,1609,2015-02-17 17:43:01,924,6.16,0.61,1.26,1,3,1,1,1485,4.45,0.74,1.57,0,2,127,16,3112,5,5,1.26,1,3,68,3,0,0,0,280.64
3870,2015-02-17 18:15:58,2994,2015-02-17 13:46:16,51,7.32,2.08,1.57,0,4,26,1,1385,3.8,0.84,1.88,0,2,109,16,1578,22.18,11.09,1.88,0,5,20,3,1,0,0,947.92
3871,2015-02-17 18:18:03,1176,2015-02-17 17:50:06,336,9.35,2.33,1.26,1,3,17,4:5:12,734,9.17,1.05,1.26,0,5,111,6:16,2584,2.96,2.11,0.63,1,3,114,3:4,0,1,1,139.44
3872,2015-02-17 18:42:44,142,2015-02-17 16:51:15,745,2.64,0.66,1.26,0,5,90,2:3,2202,5.42,0,1.57,0,5,121,14,171,3.33,3.33,1.26,0,5,62,6:15,0,1,0,94.01
3873,2015-02-17 18:46:59,519,2015-02-17 17:54:22,213,10,166.72,0.94,1,3,5,4:5,861,3.33,0.67,0.63,1,3,50,4:16,1335,4.91,2.45,1.57,1,3,97,3,1,1,1,289.58
3874,2015-02-17 18:48:13,431,2015-02-17 18:02:30,902,2.73,2.73,1.26,0,4,12,1,1338,5.74,1.59,1.57,0,5,111,16,105,17.55,0,1.57,0,5,20,3:10,0,0,1,204.97
3875,2015-02-17 19:02:15,623,2015-02-17 18:36:34,144,4.82,1.71,0.63,0,2,9,1:9,2203,8.89,2.22,1.57,0,5,191,3:10,2106,5.88,1.23,3.14,0,5,138,2:3:11:20,0,0,0,264.62
3876,2015-02-17 19:10:13,1757,2015-02-17 15:41:49,902,2.73,2.73,1.26,0,4,12,1,1579,6.44,0.89,1.57,0,2,111,16,601,6.44,1.83,1.57,0,9,77,3:19:20,1,0,0,187.28
3877,2015-02-17 19:23:27,2997,2015-02-17 19:17:00,152,4.91,3.07,1.26,0,14,8,1:9,2204,3.89,3.89,1.57,1,3,46,7,2793,18.06,2.25,0.94,0,5,213,18,0,0,0,557.94
3878,2015-02-17 19:23:51,233,2015-02-17 19:01:03,80,4.91,0,1.57,0,4,24,5,1421,4.54,1.13,0.94,0,9,77,3:19:20,962,5.14,1.14,1.26,0,5,138,2:3:11:20,0,0,0,221.59
3879,2015-02-17 19:24:52,714,2015-02-17 18:53:35,228,3.43,1.37,0.94,0,5,36,5,1415,5.97,1.24,1.57,0,5,79,2:16,1475,7.36,7.36,1.88,1,3,97,2:3:4:9,0,0,0,185.84
3880,2015-02-17 19:45:00,2998,2015-02-17 18:12:13,1,3.24,5.4,1.57,0,1,1,1:2,2205,8.06,0.94,2.51,0,5,111,6:9:10:16,2218,2.87,0.71,1.57,1,3,42,3,0,0,0,262.95
3881,2015-02-17 20:02:09,2999,2015-02-17 19:10:36,978,4.45,1.48,1.26,0,5,25,8,1349,2.32,0.87,0.94,0,5,147,3,788,16.39,1.82,1.26,0,5,93,8,0,0,0,186.26
3882,2015-02-17 20:09:08,645,2015-02-17 19:32:59,933,5.37,3.83,1.88,0,4,8,1,1284,3.89,1.39,0.94,1,3,98,4:16,2032,7.22,1.81,0.94,0,5,7,3,0,0,0,186.95
3883,2015-02-17 20:13:04,53,2015-02-17 19:58:47,267,13.48,3.84,1.26,0,4,15,1,2206,6.3,2.52,1.57,0,5,92,19,2144,6.44,1.29,1.26,1,3,20,3,0,0,1,253.13
3884,2015-02-17 20:15:31,3001,2015-02-17 19:35:34,979,16.39,2.73,1.57,0,5,35,8,2207,14.73,2.45,1.26,0,5,47,8,3113,12.78,1.42,1.26,0,5,47,8,1,1,0,145.09
3885,2015-02-17 20:21:10,496,2015-02-17 19:43:05,51,7.32,2.08,1.57,0,4,26,1,1347,9.17,1.05,1.26,0,5,111,16,822,2.32,8.9,1.26,1,3,63,3:4,0,0,0,259.29
3886,2015-02-17 20:24:59,3002,2015-02-17 19:50:47,10,7.5,1.25,0.94,0,2,5,5:6,2208,16.39,1.82,1.26,0,5,93,8,2497,12.78,1.42,0.94,0,2,93,8,1,1,0,173.66
3887,2015-02-17 20:26:21,1060,2015-02-17 19:33:27,133,8.66,5.09,1.26,0,2,53,1:9,1977,7.32,2.93,0.94,1,3,109,4:16,2665,3.15,1.57,0.94,1,3,117,3:4,0,0,1,195.34
3888,2015-02-17 20:28:31,386,2015-02-17 19:25:47,916,12.6,2.8,1.88,0,5,8,1,1002,6.85,0.74,1.26,0,5,49,5,575,5.51,1.71,1.57,0,5,26,1:9,0,0,0,176.12
3889,2015-02-17 20:29:14,3003,2015-02-17 17:57:41,516,14.5,6.9,0.94,0,2,3,1:9,1485,4.45,0.74,1.57,0,2,127,16,130,12.92,12.92,2.2,0,5,20,2:3:9,0,0,0,545.62
3890,2015-02-17 20:39:26,55,2015-02-17 16:05:58,165,9.96,1.99,0.94,0,4,14,1:9,1508,5.51,1.1,1.57,0,5,50,16,1944,4.58,1.14,0.94,0,6,42,2:3:10,0,1,0,257.02
3891,2015-02-17 20:47:38,882,2015-02-17 15:21:25,526,12.83,3.2,1.26,0,6,71,2:5:12,1348,8.29,2.07,1.57,0,5,111,16,1194,5.93,4.56,1.26,0,6,160,2,0,0,0,127.31
3892,2015-02-17 21:07:59,2208,2015-02-17 20:47:22,277,5.97,4.59,1.26,0,2,74,1,1739,5.19,0,0.94,0,5,20,3,2748,3.33,1.13,6.28,0,2,65,3,1,0,1,293.51
3893,2015-02-17 21:12:49,3005,2015-02-17 20:59:13,980,6.11,4.89,1.57,0,5,152,3:9,703,6.02,0.75,1.57,0,5,50,16,1451,5.09,5.09,1.57,0,2,68,3,0,0,1,186.07
3894,2015-02-17 21:14:56,34,2015-02-17 18:08:03,54,4.17,2.6,1.57,0,4,27,1:9,1726,5.97,0.99,1.26,0,5,79,16,1337,10.65,0,1.88,0,5,20,3,0,0,0,216.59
3895,2015-02-17 21:16:34,3006,2015-02-17 21:06:16,38,4.58,0,1.26,1,3,11,4:5,798,4.58,4.58,1.26,0,2,127,16,1959,3.43,22.84,1.57,1,3,116,3:4,0,0,0,329.5
3896,2015-02-17 21:21:24,892,2015-02-17 20:54:26,496,5.79,2.63,1.57,0,5,17,5,1361,8.1,0.9,1.26,0,5,66,2:16:21,130,12.92,12.92,2.2,0,5,20,2:3:9,0,0,0,206.77
3897,2015-02-17 21:21:44,60,2015-02-17 21:03:20,513,5.19,4.5,1.26,0,2,13,1,2185,9.22,1.84,1.57,0,5,66,16,2313,7.36,1.83,1.26,0,5,76,2:3,0,1,0,99.2
3898,2015-02-17 21:25:09,3009,2015-02-17 21:16:58,926,7.36,4.91,1.26,0,5,106,15,2209,5.93,0,2.51,0,2,148,15,2464,5.42,0,1.26,0,5,67,15,1,0,1,206.82
3899,2015-02-17 21:25:57,3010,2015-02-17 21:11:22,981,3.7,1.85,0.63,0,2,17,5,966,2.69,2.69,1.57,1,3,123,3:4:9,3114,7.32,0,2.2,0,21,150,15,0,0,0,195.43
3900,2015-02-17 21:28:39,3011,2015-02-17 21:24:55,3,7.92,2.64,1.26,1,3,3,1:4,881,7.97,3.19,1.57,0,5,109,9:16,3115,2.32,1.16,0.63,0,10,117,3,0,0,1,579.52
3901,2015-02-17 21:30:47,3012,2015-02-17 15:45:51,59,6.11,2.04,1.26,0,5,26,1,1311,4.49,2.99,1.88,0,5,111,16,705,3.15,1.12,1.26,1,3,117,3:4,0,0,0,226.13
3902,2015-02-17 21:33:52,3013,2015-02-17 21:03:54,982,3.8,1.02,1.57,0,5,59,3,2004,3.33,0,1.57,1,26,63,3,1012,5.28,0.58,2.2,0,2,25,8,1,1,0,209.83
3903,2015-02-17 21:35:47,913,2015-02-17 16:31:16,390,2.64,1.32,1.26,0,2,26,1:9,1312,7.5,1.56,1.57,0,5,111,16,2326,4.45,1.19,1.88,0,5,138,3:20,0,0,0,207.75
3904,2015-02-17 21:38:41,3014,2015-02-17 21:23:23,542,4.86,1.21,1.26,0,3,54,5,1270,3.66,0.73,1.57,1,3,50,4:9:16,1934,6.02,1.2,2.2,1,3,16,3:4,1,1,1,194.04
3905,2015-02-17 21:52:44,3015,2015-02-17 15:34:16,366,3.61,4.82,1.26,0,7,1,1,2210,2.73,0.55,1.57,0,2,32,5,511,3.01,0,1.57,0,2,96,6:15,0,0,0,372.61
3906,2015-02-17 22:02:12,377,2015-02-17 21:21:32,743,4.91,6.13,1.26,0,2,13,1,1218,11.02,3.67,1.57,0,5,109,16,1003,2.59,10.8,1.26,1,3,63,3,1,0,0,186.35
3907,2015-02-17 22:22:29,3017,2015-02-17 20:07:01,965,2.59,0.52,3.14,0,5,81,5,991,4.35,1.44,1.26,0,5,60,2:19,234,3.29,2.73,1.57,0,5,8,1,0,0,0,96.28
3908,2015-02-17 22:31:42,57,2015-02-17 21:07:00,8,9.17,2.04,0.94,1,3,3,1:4,372,4.91,0.61,1.26,0,5,50,16,2144,6.44,1.29,1.26,1,3,20,3,0,0,0,403.5
3909,2015-02-17 22:32:17,3019,2015-02-17 21:34:05,983,5.51,1.57,1.26,0,15,40,13:19,848,3.24,0.81,0.94,0,5,121,14,891,5.84,1.32,1.57,0,9,83,19,1,0,1,185.29
3910,2015-02-17 22:37:24,3020,2015-02-17 20:24:24,121,4.12,2.74,1.88,0,4,27,1,1615,8.1,0.9,1.26,0,5,66,2:11:16,2405,9.22,1.84,1.57,0,5,7,3,0,0,0,428.14
3911,2015-02-17 22:54:31,1931,2015-02-17 21:54:25,295,4.91,4.91,1.57,0,4,72,1,1424,3.52,1.17,1.88,1,3,179,4:19,2859,5.51,4.58,1.26,1,5,154,3:24,0,0,0,373.95
3912,2015-02-17 23:03:02,3021,2015-02-17 17:48:27,984,3.61,2.41,1.88,0,5,111,16,594,5.28,0.58,2.2,0,2,25,6:8,106,3.06,3.06,1.88,1,3,43,4:7,0,0,0,101.09
3913,2015-02-17 23:19:27,1263,2015-02-17 23:04:15,494,13.34,4.45,1.57,0,4,1,1,2123,7.69,2.13,0.94,1,3,109,16,1746,3.33,1.33,1.57,0,6,42,2:3:10,0,0,0,348.16
3914,2015-02-17 23:29:06,265,2015-02-17 23:03:16,51,7.32,2.08,1.57,0,4,26,1,1914,9.22,2.3,1.57,0,2,57,16,2516,8.29,3.45,1.26,0,5,86,3,0,0,1,310.83
3915,2015-02-17 23:52:22,3023,2015-02-17 22:35:25,959,2.69,3.58,0.94,0,9,6,7:8,2211,3.24,1.3,1.57,0,5,173,17,20,7.22,2.19,1.57,0,8,14,1:2,0,0,0,676.59
3916,2015-02-18 00:26:55,566,2015-02-18 00:09:51,550,3.38,1.69,1.57,0,5,94,5,1738,5.84,2.24,1.57,0,5,98,16,3116,5.05,0.83,0.94,0,5,88,3,0,0,0,337.41
3917,2015-02-18 01:24:04,1070,2015-02-18 00:41:04,8,9.17,2.04,0.94,1,3,3,1:4,548,2.73,0.45,0.63,0,2,50,9:16,1439,3.66,3.66,0.94,1,3,104,3:4,0,0,0,250.07
3918,2015-02-18 03:10:34,50,2015-02-17 15:21:19,51,7.32,2.08,1.57,0,4,26,1,1284,3.89,1.39,0.94,1,3,98,4:16,1962,3.66,0,1.26,1,3,68,3:4,0,0,0,165.84
3919,2015-02-18 03:26:19,1394,2015-02-18 02:35:30,167,4.58,1.53,1.88,0,4,10,1,991,4.35,1.44,1.26,0,5,60,2:19,2916,6.44,4.46,0.94,0,5,28,3,1,0,1,301.34
3920,2015-02-18 05:58:20,395,2015-02-18 05:46:59,344,4.21,4.21,1.57,0,2,72,1,1427,6.67,1.85,1.26,0,5,131,16,3117,3.43,3.11,1.57,0,2,122,3,0,0,0,108.18
3921,2015-02-18 06:13:27,107,2015-02-17 18:00:49,985,4.17,1.39,1.57,0,8,108,2:5,1685,4.49,1.49,1.88,0,5,111,16,3118,4.54,45.38,1.57,1,28,2,2:3:4,0,1,0,196.54
3922,2015-02-18 06:58:43,1838,2015-02-17 15:38:06,51,7.32,2.08,1.57,0,4,26,1,1805,4.45,1.11,2.2,0,5,2,3:9,717,3.89,3.89,1.57,0,2,68,3:9,0,0,0,197.88
3923,2015-02-18 07:35:00,599,2015-02-18 07:04:29,54,4.17,2.6,1.57,0,4,27,1:9,477,2.73,0.78,1.57,1,3,50,16,3119,13.8,4.59,1.57,0,6,73,2:3,0,0,0,757.49
3924,2015-02-18 07:49:46,3027,2015-02-17 16:45:01,986,3.47,2.32,1.88,0,22,54,5:24,2185,9.22,1.84,1.57,0,5,66,16,1618,2.73,7.59,1.57,0,5,63,3,0,1,0,241.97
3925,2015-02-18 07:51:23,3028,2015-02-18 07:27:09,987,3.66,1.21,1.57,0,17,58,7,1028,3.24,0.81,1.26,0,5,42,2:3:24,1106,2.96,0.74,1.26,0,5,42,2:3:24,1,1,1,220.85
3926,2015-02-18 08:01:09,3029,2015-02-18 07:56:09,10,7.5,1.25,0.94,0,2,5,5:6,465,3.43,0.01,0.63,0,5,103,3,757,3.06,0.61,0.94,0,2,132,3,1,1,0,215.62
3927,2015-02-18 08:20:40,268,2015-02-17 15:27:21,902,2.73,2.73,1.26,0,4,12,1,1738,5.84,2.24,1.57,0,5,98,16,1852,2.45,0,0.94,0,10,117,3,0,0,0,284.3
