orderID,orderTime,userID,couponsReceived,basketValue,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,coupon1Used,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,coupon2Used,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon3Used
3228,2015-02-10 14:07:43,user5,2015-02-10 13:20:53,345.1,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,0,cpn1481,2.73,0.78,1.57,1,brand4,prod11,cat3,1,cpn1183,8.29,1.66,1.57,1,brand4,prod17,cat5,0
3229,2015-02-10 14:08:52,user2071,2015-02-10 14:03:56,221.04,cpn1693,5.37,0.08,3.14,0,brand3,prod40,cat1,1,cpn2459,4.49,1.46,1.88,0,brand3,prod28,cat3,1,cpn2384,14.63,4.04,1.26,0,brand3,prod114,cat5,0
3230,2015-02-10 14:14:02,user895,2015-02-10 13:52:20,98.59,cpn2100,6.02,6.02,1.26,1,brand4,prod32,cat11,0,cpn657,8.89,2.22,1.57,0,brand3,prod126,cat5:cat15,0,cpn1243,3.15,4.63,1.88,0,brand3,prod4,cat5,0
3231,2015-02-10 14:19:52,user2072,2015-02-10 13:40:20,185.43,cpn2281,4.91,6.13,1.26,0,brand2,prod40,cat1,1,cpn567,9.59,1.18,0.94,0,brand3,prod2,cat16:cat3:cat2,1,cpn1389,2.73,273.23,1.57,1,brand4,prod75,cat5:cat7,0
3232,2015-02-10 14:21:56,user432,2015-02-10 13:11:18,190.47,cpn513,9.22,6.14,1.57,0,brand7,prod30,cat1:cat15:cat9,1,cpn1291,8.15,2.12,1.57,0,brand3,prod28,cat3,0,cpn630,4.91,0,1.88,1,brand4,prod29,cat5:cat7,0
3233,2015-02-10 14:33:00,user2073,2015-02-10 14:09:53,98.08,cpn2284,2.5,0.06,1.57,0,brand3,prod112,cat21,0,cpn2600,2.5,0.06,1.57,0,brand3,prod112,cat21,0,cpn2601,4.58,0.92,1.57,0,brand3,prod23,cat13,0
3234,2015-02-10 14:39:44,user107,2015-02-10 14:17:45,187,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,0,cpn567,9.59,1.18,0.94,0,brand3,prod2,cat16:cat3:cat2,0,cpn90,3.43,0.48,2.2,1,brand4,prod37,cat5:cat7,1
3235,2015-02-10 14:48:30,user2074,2015-02-10 14:37:28,303.7,cpn736,5.28,0.58,2.2,0,brand2,prod71,cat12:cat9,0,cpn2602,6.39,0.7,1.57,0,brand3,prod71,cat12,0,cpn1374,5.28,0.58,2.2,0,brand2,prod71,cat12,0
3236,2015-02-10 14:50:59,user1244,2015-02-10 14:15:54,201.22,cpn2603,4.58,1.14,1.26,0,brand3,prod109,cat12,0,cpn1296,4.82,0,1.57,0,brand13,prod77,cat6,1,cpn1221,13.71,1.71,1.57,0,brand3,prod127,cat8:cat19:cat9,1
3237,2015-02-10 14:56:16,user2075,2015-02-10 14:24:06,229.51,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,0,cpn356,8.61,1.79,1.57,0,brand3,prod28,cat3,0,cpn744,7.87,2.62,0.94,0,brand5,prod59,cat5:cat15:cat2,0
3238,2015-02-10 15:14:25,user2076,2015-02-10 13:45:30,284.9,cpn2604,2.45,2.45,1.57,0,brand8,prod104,cat8:cat14,0,cpn682,4.35,2.18,1.57,1,brand4,prod14,cat5:cat7,0,cpn227,2.73,0,1.88,1,brand4,prod75,cat5:cat7,0
3239,2015-02-10 15:27:44,user2077,2015-02-10 15:11:05,222.2,cpn119,4.58,0,1.26,1,brand4,prod35,cat8:cat7,0,cpn1382,5.51,0,0.94,0,brand3,prod82,cat5,0,cpn2536,2.5,0.5,1.57,0,brand3,prod58,cat5:cat15:cat4:cat2,0
3240,2015-02-10 15:33:23,user2078,2015-02-10 14:09:51,114.48,cpn448,8.15,8.15,1.26,0,brand2,prod40,cat1,0,cpn1857,5.19,2.07,1.57,0,brand3,prod93,cat10:cat15,0,cpn2135,15.7,0,0.94,0,brand3,prod12,cat5,0
3241,2015-02-10 15:54:22,user47,2015-02-10 15:04:46,120.87,cpn16,7.5,1.25,0.63,0,brand2,prod15,cat8:cat9,1,cpn2019,12.6,1.26,0.94,0,brand2,prod26,cat3,0,cpn176,6.11,6.11,1.26,0,brand2,prod3,cat5,0
3242,2015-02-10 15:54:36,user1449,2015-02-10 15:50:50,113.78,cpn418,7.36,2.45,1.26,0,brand6,prod33,cat1:cat4,0,cpn2494,8.06,2.69,1.57,0,brand3,prod87,cat5:cat18,0,cpn2605,2.32,0.07,2.2,0,brand3,prod25,cat13,0
3243,2015-02-10 16:07:49,user1466,2015-02-10 15:12:40,155.83,cpn1693,5.37,0.08,3.14,0,brand3,prod40,cat1,1,cpn2606,8.06,0.94,2.51,0,brand3,prod28,cat3:cat15:cat9,0,cpn151,5.09,1.69,1.26,0,brand5,prod59,cat5:cat15:cat4:cat2,0
3244,2015-02-10 16:11:42,user182,2015-02-10 13:37:42,282.35,cpn94,8.89,3.7,1.26,0,brand6,prod33,cat1,0,cpn319,9.17,1.05,1.26,0,brand3,prod28,cat3,0,cpn396,2.73,4.55,1.88,1,brand4,prod4,cat5:cat7,0
3245,2015-02-10 16:13:12,user604,2015-02-10 14:33:52,199.69,cpn1693,5.37,0.08,3.14,0,brand3,prod40,cat1,0,cpn449,3.8,0.63,1.26,0,brand14,prod11,cat3:cat9,0,cpn20,10,1.33,0.94,0,brand3,prod18,cat5,0
3246,2015-02-10 16:13:41,user221,2015-02-10 15:42:21,202.05,cpn1615,14.5,6.9,0.94,0,brand2,prod7,cat1:cat4,0,cpn976,5.93,2.37,1.88,0,brand2,prod86,cat3,1,cpn20,10,1.33,0.94,0,brand3,prod18,cat5,1
3247,2015-02-10 16:22:43,user1597,2015-02-10 15:50:27,233.17,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,1,cpn40,11.44,1.31,1.88,0,brand2,prod26,cat3,0,cpn814,3.61,2.41,1.88,0,brand5,prod100,cat2,1
3248,2015-02-10 16:25:52,user1572,2015-02-10 15:48:23,390.39,cpn751,5.51,3.94,1.57,0,brand6,prod1,cat1,1,cpn637,6.95,0.77,1.88,0,brand2,prod2,cat3:cat4:cat2,0,cpn281,5.23,4.19,1.57,0,brand5,prod29,cat5:cat15:cat2,0
3249,2015-02-10 16:37:44,user854,2015-02-10 16:03:01,195.34,cpn1967,6.95,6.04,1.88,0,brand3,prod40,cat1:cat15,0,cpn142,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,0,cpn2438,10,3.33,1.88,0,brand3,prod87,cat5:cat18,1
3250,2015-02-10 16:40:19,user885,2015-02-10 15:57:25,151.67,cpn1394,3.47,2.78,1.57,0,brand5,prod132,cat8:cat15:cat2,1,cpn722,5.51,5.51,1.57,1,brand4,prod52,cat5:cat7,0,cpn2607,17.23,1.91,0.94,1,brand4,prod121,cat12:cat7,0
3251,2015-02-10 16:53:51,user14,2015-02-10 16:38:34,185.89,cpn1377,4.82,1.2,1.26,0,brand2,prod31,cat1:cat4,1,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,0,cpn784,2.73,4.55,1.88,1,brand4,prod4,cat5:cat7,1
3252,2015-02-10 16:56:49,user2079,2015-02-10 14:04:00,100.49,cpn1298,5.88,2.45,1.57,0,brand3,prod57,cat5,0,cpn1880,5.46,2.19,0.94,1,brand3,prod90,cat5:cat7,0,cpn2608,3.15,0.16,1.26,0,brand3,prod102,cat13,0
3253,2015-02-10 17:01:44,user840,2015-02-10 16:44:59,120.59,cpn448,8.15,8.15,1.26,0,brand2,prod40,cat1,0,cpn14,5.74,0.88,1.57,1,brand4,prod13,cat3:cat7,0,cpn430,8.29,3.63,1.26,0,brand3,prod57,cat5,0
3254,2015-02-10 17:02:54,user2080,2015-02-10 16:24:52,124.57,cpn88,9.63,9.63,1.26,1,brand4,prod40,cat1:cat7,0,cpn1157,4.45,1.78,1.57,1,brand4,prod93,cat10:cat7,1,cpn342,25.89,0,0.94,0,brand3,prod114,cat5:cat9,0
3255,2015-02-10 17:08:18,user2081,2015-02-10 15:01:14,191.08,cpn1031,2.5,2.27,0.94,0,brand2,prod38,cat1,0,cpn2609,5.88,1.23,3.14,0,brand3,prod171,cat16:cat5:cat18:cat2,0,cpn2532,5.14,1.03,0.94,0,brand3,prod171,cat16:cat5:cat18:cat2,0
3256,2015-02-10 17:14:06,user2082,2015-02-10 16:28:43,201.91,cpn1463,2.82,2.35,1.57,0,brand3,prod10,cat1,1,cpn2032,6.44,1.57,1.26,0,brand11,prod98,cat10,0,cpn813,3.66,0.73,1.26,1,brand4,prod75,cat5:cat7,0
3257,2015-02-10 17:17:36,user641,2015-02-10 16:05:54,256.74,cpn1664,5.84,5.84,1.57,0,brand1,prod30,cat1,0,cpn1034,3.47,1.73,2.2,0,brand2,prod86,cat3,0,cpn1146,6.44,2.57,1.26,0,brand5,prod3,cat5:cat2,0
3258,2015-02-10 17:25:56,user492,2015-02-10 16:51:44,214.18,cpn1342,4.82,1.85,1.57,0,brand3,prod74,cat1:cat4,1,cpn2349,4.54,1.51,1.26,0,brand3,prod16,cat10:cat2,1,cpn597,4.54,1.13,0.94,0,brand11,prod123,cat10:cat5:cat18,1
3259,2015-02-10 17:30:42,user1266,2015-02-10 16:40:13,140.83,cpn2610,13.85,4.61,1.57,0,brand2,prod40,cat16:cat1,0,cpn447,5.56,1.11,0.63,0,brand2,prod11,cat3,0,cpn2611,13.85,39.56,1.26,0,brand3,prod171,cat5:cat18,1
3260,2015-02-10 17:31:11,user912,2015-02-10 17:24:22,217.7,cpn989,8.98,4.98,0.94,0,brand6,prod7,cat1,1,cpn1472,5.37,1.51,1.57,0,brand3,prod46,cat3,1,cpn426,7.36,7.36,1.88,1,brand4,prod14,cat5:cat7:cat4:cat2,0
3261,2015-02-10 17:38:13,user2083,2015-02-10 13:55:17,236.88,cpn337,9.17,152.82,1.57,1,brand4,prod15,cat8:cat7,1,cpn272,15.7,15.7,1.26,0,brand3,prod17,cat5:cat9,1,cpn2612,3.61,7.22,1.57,0,brand3,prod63,cat5,1
3262,2015-02-10 17:39:10,user33,2015-02-10 16:41:41,212.42,cpn915,4.91,4.91,1.57,0,brand6,prod156,cat1,0,cpn1101,11.02,3.67,1.57,0,brand3,prod86,cat3,1,cpn281,5.23,4.19,1.57,0,brand5,prod29,cat5:cat15:cat2,0
3263,2015-02-10 18:17:32,user1778,2015-02-10 17:40:31,223.26,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,0,cpn567,9.59,1.18,0.94,0,brand3,prod2,cat16:cat3:cat2,0,cpn483,3.24,1.62,1.57,0,brand3,prod64,cat5,0
3264,2015-02-10 18:17:57,user771,2015-02-10 15:55:52,152.27,cpn60,7.22,2.19,1.57,0,brand9,prod42,cat1:cat2,1,cpn954,6.44,1.83,1.57,0,brand11,prod123,cat10:cat5:cat18,0,cpn564,8.29,1.66,1.57,1,brand4,prod17,cat5,0
3265,2015-02-10 18:28:48,user625,2015-02-10 14:35:50,301.89,cpn45,10.56,3.52,0.94,0,brand6,prod33,cat1:cat4,0,cpn619,5.51,1.1,1.26,1,brand4,prod11,cat3:cat7,0,cpn1124,4.91,3.77,2.51,1,brand4,prod4,cat5:cat7,0
3266,2015-02-10 18:39:32,user2084,2015-02-10 13:27:45,287.77,cpn63,12.18,4.87,1.57,0,brand2,prod45,cat1:cat4,0,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,0,cpn2242,2.96,0.59,0.94,1,brand4,prod59,cat5:cat7,0
3267,2015-02-10 18:45:09,user2085,2015-02-10 18:04:35,309.72,cpn2438,10,3.33,1.88,0,brand3,prod87,cat5:cat18,0,cpn2494,8.06,2.69,1.57,0,brand3,prod87,cat5:cat18,0,cpn409,5.23,0.57,1.26,0,brand3,prod71,cat12,0
3268,2015-02-10 19:02:47,user282,2015-02-10 17:16:40,130.27,cpn546,6.21,8.86,1.57,0,brand7,prod40,cat1:cat15,0,cpn502,3.33,1.9,1.57,0,brand3,prod28,cat3,0,cpn812,8.29,1.66,1.26,1,brand4,prod3,cat5:cat7:cat15,1
3269,2015-02-10 19:15:41,user2086,2015-02-10 18:37:28,140.64,cpn2466,5.84,1.32,1.57,0,brand11,prod98,cat10,0,cpn453,5,1.43,1.57,0,brand3,prod46,cat3,1,cpn41,14.36,2.87,0.94,0,brand3,prod19,cat5,1
3270,2015-02-10 19:20:31,user205,2015-02-10 14:30:34,142.77,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,0,cpn455,5.46,1.82,1.57,0,brand3,prod86,cat3,0,cpn2401,11.07,9.22,1.26,0,brand3,prod213,cat5,0
3271,2015-02-10 19:25:51,user1365,2015-02-10 19:21:34,221.18,cpn252,4.49,2.08,0.94,1,brand4,prod51,cat8:cat7,0,cpn2094,5.37,1.57,1.57,0,brand3,prod46,cat3,0,cpn1328,17.55,3.51,0.94,0,brand3,prod114,cat5,0
3272,2015-02-10 19:31:34,user2087,2015-02-10 13:54:51,131.84,cpn2613,4.54,3.02,1.26,0,brand8,prod64,cat5,0,cpn2034,4.58,1.31,0.94,0,brand8,prod43,cat3:cat14,0,cpn2614,2.55,1.69,0.94,0,brand8,prod50,cat5:cat14,0
3273,2015-02-10 19:32:13,user53,2015-02-10 19:21:35,191.68,cpn88,9.63,9.63,1.26,1,brand4,prod40,cat1:cat7,0,cpn1072,3.66,0,0.94,1,brand4,prod52,cat5:cat7,0,cpn62,4.45,1.48,0.94,0,brand3,prod44,cat16:cat5:cat17,0
3274,2015-02-10 19:39:59,user1075,2015-02-10 19:36:58,284.67,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,1,cpn541,5.37,0.89,1.88,0,brand3,prod13,cat3,0,cpn2615,53.67,76.67,1.26,0,brand3,prod214,cat5:cat28:cat29:cat30:cat18,1
3275,2015-02-10 19:49:42,user2088,2015-02-10 17:59:23,346.68,cpn738,11.25,4.5,1.26,1,brand4,prod7,cat1:cat7,0,cpn619,5.51,1.1,1.26,1,brand4,prod11,cat3:cat7,0,cpn814,3.61,2.41,1.88,0,brand5,prod100,cat2,0
3276,2015-02-10 20:27:59,user2089,2015-02-10 19:54:39,231.27,cpn1750,2.73,0.55,1.57,0,brand1,prod101,cat8:cat2,0,cpn58,4.82,1.05,1.57,1,brand4,prod28,cat3:cat7,0,cpn1661,9.22,2.96,1.26,0,brand20,prod108,cat23:cat5:cat18,0
3277,2015-02-10 20:32:58,user877,2015-02-10 17:13:11,132.17,cpn1647,3.43,2.85,1.57,0,brand2,prod38,cat1,0,cpn769,5.51,1.57,1.57,0,brand20,prod108,cat23:cat10:cat5:cat18,0,cpn812,8.29,1.66,1.26,1,brand4,prod3,cat5:cat7:cat15,0
3278,2015-02-10 20:38:15,user815,2015-02-10 20:02:48,273.28,cpn439,6.67,1.67,1.26,0,brand6,prod33,cat1:cat4,0,cpn2616,6.95,1.39,1.57,0,brand2,prod17,cat5,0,cpn2617,4.45,4.53,1.26,0,brand3,prod94,cat5,0
3279,2015-02-10 20:40:09,user123,2015-02-10 20:16:46,187.6,cpn560,14.82,8.22,0.94,1,brand4,prod45,cat1:cat7,0,cpn455,5.46,1.82,1.57,0,brand3,prod86,cat3,1,cpn722,5.51,5.51,1.57,1,brand4,prod52,cat5:cat7,0
3280,2015-02-10 20:41:46,user1512,2015-02-10 14:48:22,1477.01,cpn88,9.63,9.63,1.26,1,brand4,prod40,cat1:cat7,0,cpn2552,4.4,1.25,1.57,0,brand3,prod171,cat16:cat5:cat18:cat2,0,cpn2618,4.63,0.87,0.94,0,brand3,prod111,cat5,0
3281,2015-02-10 21:04:45,user2090,2015-02-10 20:56:16,412.48,cpn557,10.1,3.06,1.26,0,brand3,prod109,cat12:cat2,0,cpn1832,7.78,2.59,1.88,0,brand3,prod87,cat12,0,cpn2619,7.36,3.71,1.57,0,brand3,prod109,cat12:cat2,1
3282,2015-02-10 21:13:40,user1763,2015-02-10 19:28:14,236.32,cpn652,10,166.72,0.94,1,brand4,prod15,cat8:cat7,0,cpn891,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat2,0,cpn811,6.44,3.58,1.57,0,brand5,prod29,cat5:cat15:cat2,0
3283,2015-02-10 21:14:32,user2091,2015-02-10 20:17:27,246.6,cpn1770,5.51,1.71,1.57,0,brand3,prod74,cat1:cat4,0,cpn745,4.45,0.74,1.57,0,brand2,prod13,cat3,1,cpn874,5.51,1.1,1.26,0,brand3,prod18,cat5:cat2,0
3284,2015-02-10 21:19:22,user1055,2015-02-10 20:12:19,197.47,cpn13,12.27,2.45,1.26,0,brand6,prod7,cat1,1,cpn69,7.32,1.35,1.26,0,brand3,prod46,cat3,1,cpn1500,6.02,2.41,1.88,1,brand4,prod57,cat5:cat7,0
3285,2015-02-10 21:28:41,user1273,2015-02-10 14:04:47,277.91,cpn193,9.17,3.67,1.26,1,brand4,prod7,cat1:cat7:cat4,1,cpn49,36.58,4.57,1.57,0,brand2,prod36,cat3:cat4:cat2,0,cpn2620,3.66,2.44,1.26,1,brand4,prod60,cat5:cat7,0
3286,2015-02-10 21:30:51,user446,2015-02-10 13:36:38,316.07,cpn1944,10.79,4.9,1.26,0,brand2,prod7,cat1:cat4,0,cpn960,4.91,0.61,1.26,0,brand3,prod11,cat3,0,cpn301,20.38,13.58,0.94,0,brand3,prod18,cat5,0
3287,2015-02-10 21:47:38,user1109,2015-02-10 13:10:36,229.37,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,0,cpn1226,3.66,0.73,1.57,1,brand4,prod75,cat5:cat7,0,cpn813,3.66,0.73,1.26,1,brand4,prod75,cat5:cat7,0
3288,2015-02-10 21:54:37,user144,2015-02-10 20:07:18,212.15,cpn2621,4.08,1.02,0.94,0,brand2,prod185,cat8,0,cpn2151,9.22,2.3,1.57,0,brand2,prod26,cat3,0,cpn301,20.38,13.58,0.94,0,brand3,prod18,cat5,0
3289,2015-02-10 21:59:36,user2092,2015-02-10 13:41:35,383.26,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,1,cpn803,8.29,2.07,3.14,0,brand2,prod36,cat3,1,cpn308,4.58,0.92,0.94,1,brand4,prod27,cat5,0
3290,2015-02-10 22:16:08,user993,2015-02-10 22:08:41,263.04,cpn378,4.12,2.74,1.88,0,brand6,prod76,cat1,1,cpn120,7.13,1.78,1.26,1,brand4,prod11,cat3:cat7:cat4,0,cpn167,5.93,3.95,2.51,0,brand5,prod37,cat5:cat15:cat4:cat2,1
3291,2015-02-10 22:21:47,user725,2015-02-10 21:40:56,151.8,cpn2325,6.02,3.76,0.63,0,brand3,prod51,cat8:cat26,1,cpn142,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,0,cpn2622,9.08,5.04,0.94,0,brand3,prod114,cat5:cat26,0
3292,2015-02-10 22:48:04,user924,2015-02-10 22:41:13,278.32,cpn738,11.25,4.5,1.26,1,brand4,prod7,cat1:cat7,0,cpn1481,2.73,0.78,1.57,1,brand4,prod11,cat3,0,cpn966,2.69,2.69,1.57,1,brand4,prod75,cat5:cat7,0
3293,2015-02-10 23:05:21,user95,2015-02-10 22:34:13,188.39,cpn2610,13.85,4.61,1.57,0,brand2,prod40,cat16:cat1,0,cpn675,7.04,0.83,0.94,0,brand2,prod43,cat3,1,cpn65,5.51,2.75,2.51,1,brand4,prod14,cat5:cat7,0
3294,2015-02-10 23:47:26,user67,2015-02-10 23:02:45,153.24,cpn2297,6.44,2.57,1.57,0,brand3,prod74,cat1,0,cpn960,4.91,0.61,1.26,0,brand3,prod11,cat3,1,cpn2285,5.09,1.02,1.57,0,brand3,prod55,cat5,0
3295,2015-02-10 23:51:32,user2093,2015-02-10 23:26:32,232.38,cpn872,3.15,3.15,1.26,1,brand4,prod15,cat8:cat7,0,cpn823,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat2,0,cpn2615,53.67,76.67,1.26,0,brand3,prod214,cat5:cat28:cat29:cat30:cat18,1
3296,2015-02-10 23:53:37,user494,2015-02-10 14:13:21,94.47,cpn1995,6.21,3.1,1.88,0,brand3,prod40,cat1,1,cpn675,7.04,0.83,0.94,0,brand2,prod43,cat3,0,cpn1507,5.51,1,1.26,0,brand3,prod184,cat5:cat2,0
3297,2015-02-11 00:16:09,user1588,2015-02-10 18:37:36,256.37,cpn837,3.43,2.28,1.26,1,brand4,prod106,cat8:cat7:cat4,1,cpn2019,12.6,1.26,0.94,0,brand2,prod26,cat3,1,cpn2089,6.02,5.01,1.26,1,brand4,prod12,cat5:cat7,0
3298,2015-02-11 00:25:47,user374,2015-02-10 13:46:34,186.4,cpn576,7.32,2.93,0.94,1,brand4,prod33,cat1:cat7:cat4,0,cpn1796,6.02,2.41,1.57,1,brand4,prod3,cat5:cat7:cat4,0,cpn1854,4.26,13.31,1.57,0,brand3,prod4,cat5:cat19:cat4:cat2,0
3299,2015-02-11 01:00:02,user376,2015-02-11 00:25:02,188.34,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,0,cpn326,8.29,2.07,1.57,0,brand3,prod28,cat3,0,cpn592,4.58,0,1.57,1,brand4,prod57,cat5:cat7:cat4,0
3300,2015-02-11 06:03:32,user99,2015-02-10 14:13:26,260.73,cpn1863,4.58,3.06,0.94,1,brand4,prod51,cat8:cat7,0,cpn379,8.1,0.9,1.26,0,brand3,prod2,cat3:cat2:cat17,0,cpn1848,5.19,3.45,1.57,0,brand5,prod197,cat5:cat15:cat2,0
3301,2015-02-11 07:08:51,user2094,2015-02-10 13:26:18,113.64,cpn88,9.63,9.63,1.26,1,brand4,prod40,cat1:cat7,0,cpn822,4.03,2.01,1.26,0,brand3,prod104,cat8:cat5:cat18:cat4,0,cpn2623,2.92,0.93,1.26,0,brand3,prod171,cat16:cat5:cat18:cat2,0
3302,2015-02-11 08:14:29,user290,2015-02-11 00:26:58,117.53,cpn527,8.24,8.67,1.57,0,brand3,prod40,cat1:cat15,0,cpn853,6.02,1,1.26,0,brand3,prod43,cat3,0,cpn518,4.58,1.39,0.94,0,brand3,prod85,cat5,0
3303,2015-02-11 08:16:34,user212,2015-02-10 14:52:11,115.64,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,0,cpn873,8.06,0.94,2.51,0,brand3,prod28,cat3:cat15:cat9,0,cpn2251,8.8,1.76,1.26,0,brand2,prod12,cat5,0
3304,2015-02-11 08:29:42,user466,2015-02-10 14:23:48,335.42,cpn2204,3.43,0,1.57,0,brand3,prod50,cat5,0,cpn2624,3.24,2.59,1.57,0,brand3,prod50,cat5,0,cpn662,3.06,0.61,0.94,0,brand2,prod22,cat5,1
3305,2015-02-11 08:36:57,user196,2015-02-11 08:23:35,185.8,cpn522,3.61,2.41,1.88,0,brand6,prod38,cat1,0,cpn1207,6.02,1,1.26,0,brand3,prod43,cat3,1,cpn2251,8.8,1.76,1.26,0,brand2,prod12,cat5,1
3306,2015-02-11 08:51:50,user765,2015-02-10 13:27:39,147.31,cpn1144,4.58,2.08,1.57,1,brand20,prod108,cat23:cat5:cat7:cat18,0,cpn204,6.11,2.45,1.57,1,brand4,prod34,cat5:cat7:cat18:cat4,0,cpn650,5.51,1.37,2.2,1,brand4,prod59,cat5:cat15:cat2,0
3307,2015-02-11 08:54:30,user1524,2015-02-10 13:29:45,204.5,cpn45,10.56,3.52,0.94,0,brand6,prod33,cat1:cat4,0,cpn185,7.36,2.04,1.88,1,brand4,prod36,cat3:cat7,0,cpn1183,8.29,1.66,1.57,1,brand4,prod17,cat5,0
3308,2015-02-11 08:55:19,user118,2015-02-10 13:33:39,215.3,cpn88,9.63,9.63,1.26,1,brand4,prod40,cat1:cat7,1,cpn38,2.69,1.41,1.57,0,brand5,prod29,cat5:cat15:cat2,0,cpn1715,2.55,1.58,1.26,1,brand4,prod29,cat5:cat7:cat4,0
3309,2015-02-11 08:58:34,user2095,2015-02-10 13:33:20,264.15,cpn1075,9.22,1.84,1.57,0,brand3,prod28,cat3,0,cpn2625,4.49,2.99,1.88,0,brand3,prod28,cat3,1,cpn2626,32.37,0,1.88,0,brand3,prod218,cat13,0
3310,2015-02-11 09:06:18,user893,2015-02-10 13:26:54,125.31,cpn490,5.51,2.2,1.26,0,brand3,prod81,cat1,0,cpn2459,4.49,1.46,1.88,0,brand3,prod28,cat3,0,cpn53,4.58,3.06,1.57,0,brand5,prod39,cat5:cat18:cat2,0
3311,2015-02-11 09:07:51,user2096,2015-02-10 18:58:51,155.46,cpn108,13.06,1.44,1.26,0,brand2,prod15,cat8:cat9,1,cpn178,4.49,2.99,1.88,0,brand3,prod28,cat3,0,cpn548,9.73,1.95,1.88,0,brand3,prod17,cat5,0
3312,2015-02-11 09:10:24,user2097,2015-02-10 14:19:11,256.23,cpn2627,9.73,2.43,1.57,0,brand3,prod51,cat8:cat19,0,cpn187,6.44,0.85,1.88,0,brand2,prod13,cat3,0,cpn876,4.58,3.67,1.88,0,brand3,prod103,cat5:cat19,0
3313,2015-02-11 09:13:35,user2098,2015-02-10 13:32:00,290.5,cpn1381,4.77,3.97,1.57,0,brand3,prod40,cat1:cat2,0,cpn1846,4.58,0.61,1.26,0,brand2,prod28,cat3,0,cpn744,7.87,2.62,0.94,0,brand5,prod59,cat5:cat15:cat2,0
3314,2015-02-11 09:18:26,user2099,2015-02-11 08:18:56,323.8,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,0,cpn1335,4.45,1.27,1.26,0,brand3,prod46,cat3:cat9,0,cpn2628,7.36,2.95,1.57,1,brand4,prod19,cat5,0
3315,2015-02-11 09:23:12,user2100,2015-02-11 07:41:29,231.97,cpn837,3.43,2.28,1.26,1,brand4,prod106,cat8:cat7:cat4,0,cpn455,5.46,1.82,1.57,0,brand3,prod86,cat3,0,cpn151,5.09,1.69,1.26,0,brand5,prod59,cat5:cat15:cat4:cat2,0
3316,2015-02-11 09:42:13,user828,2015-02-11 08:42:48,128.83,cpn1420,6.95,1.16,1.57,0,brand3,prod11,cat3,1,cpn312,3.89,0.56,2.2,1,brand4,prod37,cat5:cat7,0,cpn1140,4.45,1.48,1.57,0,brand3,prod71,cat12,0
3317,2015-02-11 09:48:16,user2101,2015-02-10 17:10:44,106.24,cpn2629,3.57,1.43,1.26,0,brand3,prod132,cat8,0,cpn1156,4.82,7.41,0.94,1,brand4,prod63,cat5:cat7,0,cpn1367,2.73,2.73,1.26,1,brand4,prod14,cat7,0
3318,2015-02-11 09:55:45,user829,2015-02-11 09:26:32,123.42,cpn387,9.96,1.99,0.94,0,brand6,prod42,cat1:cat4,1,cpn447,5.56,1.11,0.63,0,brand2,prod11,cat3,1,cpn2062,4.26,0.85,1.88,0,brand2,prod19,cat5,0
3319,2015-02-11 09:56:30,user2102,2015-02-11 09:24:47,944.4,cpn16,7.5,1.25,0.63,0,brand2,prod15,cat8:cat9,1,cpn2438,10,3.33,1.88,0,brand3,prod87,cat5:cat18,0,cpn2630,2.92,1.32,1.26,0,brand3,prod171,cat16:cat5:cat18:cat4:cat2,0
3320,2015-02-11 10:00:22,user2103,2015-02-10 01:25:25,359.74,cpn1441,11.02,13.77,0.63,0,brand21,prod40,cat1:cat15,1,cpn298,4.49,2.24,1.57,0,brand3,prod86,cat3,0,cpn2631,9.22,4,1.57,0,brand21,prod73,cat5,0
3321,2015-02-11 10:00:47,user176,2015-02-11 09:15:51,292.08,cpn770,7.09,2.36,1.57,0,brand6,prod81,cat1,1,cpn2151,9.22,2.3,1.57,0,brand2,prod26,cat3,0,cpn2632,18.99,27.12,0.94,0,brand3,prod214,cat5:cat28:cat29:cat30:cat18,1
