orderID,coupon2Used,couponID2,basePrice2,price2,basketValue,TimeBtwnRecExpire,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,reward3,premiumProduct3,couponsExpire,couponsReceived,orderTime,TimeBtwnSentRec,brand1,categoryIDs3,batchID,categoryIDs1,coupon3Used,TimeBtwnOrderExpire,premiumProduct1,reward2,premiumProduct2,brand2,productGroup2,orderTimeWeekend,orderTimeFriSat,couponID1,price1,basePrice1,reward1,productGroup3,couponsSent,userID,coupon1Used,TimeBtwnRecOrder,productGroup1,brand3,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,categoryIDs2,couponID3,price3,basePrice3
2581,1,cpn612,0.33,2.5,284.99,6.665,0,2015-02-02,25,Monday,1.57,0,2015-02-03 00:00:01,2015-02-02 17:20:07,2015-02-02 20:07:25,161.335,brand6,cat5,4,cat1:cat4,0,3.87666666666667,0,0.94,0,brand2,prod8,0,0,cpn920,3.98,2.09,2.2,prod114,2015-01-27 00:00:01,user1807,0,2.78833333333333,prod38,brand3,2015-02-02,7,Monday,0,cat3:cat4,cpn2347,8.75,7
2582,0,cpn829,2.87,5.74,458.05,153.276944444444,0,2015-02-02,7,Monday,1.88,0,2015-02-03 00:00:01,2015-01-27 14:43:24,2015-02-02 20:39:07,14.7230555555556,brand1,cat5:cat2,4,cat1:cat2,0,3.34833333333333,0,1.57,0,brand3,prod43,0,0,cpn1,3.24,5.4,1.57,prod44,2015-01-27 00:00:01,user814,0,149.928611111111,prod1,brand5,2015-01-27,24,Tuesday,0,cat3,cpn230,3.98,3.98
2583,0,cpn470,3.12,14.08,208.07,151.868888888889,0,2015-02-02,11,Monday,1.57,0,2015-02-03 00:00:01,2015-01-27 16:07:53,2015-02-02 20:48:11,16.1311111111111,brand3,cat5,4,cat1,0,3.19722222222222,0,1.26,0,brand2,prod26,0,0,cpn1331,6.44,6.44,1.26,prod165,2015-01-27 00:00:01,user1023,0,148.671666666667,prod168,brand3,2015-01-27,53,Tuesday,0,cat3:cat4:cat2,cpn1186,14.91,4.26
2584,0,cpn71,1.1,5.51,197.98,152.096388888889,0,2015-02-02,12,Monday,1.26,1,2015-02-03 00:00:01,2015-01-27 15:54:14,2015-02-02 21:26:12,15.9036111111111,brand2,cat5:cat14,4,cat1:cat4,0,2.56361111111111,0,1.88,1,brand4,prod24,0,0,cpn63,12.18,4.87,1.57,prod157,2015-01-27 00:00:01,user1808,0,149.532777777778,prod45,brand3,2015-01-27,14,Tuesday,0,cat5:cat7,cpn1271,5.51,4.58
2585,0,cpn2249,1.83,6.44,205.71,148.622777777778,0,2015-02-02,11,Monday,1.26,0,2015-02-03 00:00:01,2015-01-27 19:22:39,2015-02-02 21:43:11,19.3772222222222,brand3,cat5,4,cat11:cat4,0,2.28055555555556,0,1.57,0,brand11,prod123,0,0,cpn2348,2.73,0.55,1.88,prod56,2015-01-27 00:00:01,user707,0,146.342222222222,prod211,brand3,2015-01-27,39,Tuesday,0,cat10:cat5:cat18,cpn113,3.15,1.96
2586,1,cpn1328,3.51,17.55,99.84,2.50666666666667,0,2015-02-02,43,Monday,0.94,0,2015-02-03 00:00:01,2015-02-02 21:29:37,2015-02-02 21:45:43,165.493333333333,brand4,cat5,4,cat8:cat7,0,2.23833333333333,1,0.94,0,brand3,prod114,0,0,cpn114,10,166.72,0.94,prod114,2015-01-27 00:00:01,user1809,1,0.268333333333333,prod15,brand3,2015-02-02,37,Monday,0,cat5,cpn1583,8.61,4.31
2587,0,cpn14,0.88,5.74,325.61,102.385555555556,0,2015-02-02,7,Monday,1.26,1,2015-02-03 00:00:01,2015-01-29 17:36:53,2015-02-02 21:46:07,65.6144444444444,brand3,cat5:cat7,4,cat1:cat15,0,2.23166666666667,0,1.57,1,brand4,prod13,0,0,cpn1967,6.95,6.04,1.88,prod41,2015-01-27 00:00:01,user1210,0,100.153888888889,prod40,brand4,2015-01-29,53,Thursday,0,cat3:cat7,cpn561,3.15,1.12
2588,0,cpn2349,1.51,4.54,265.87,143.372222222222,0,2015-02-02,47,Monday,1.26,0,2015-02-03 00:00:01,2015-01-28 00:37:41,2015-02-02 21:49:47,24.6277777777778,brand6,cat2,4,cat1,0,2.17055555555556,0,1.26,0,brand3,prod16,0,0,cpn156,7.32,2.08,1.57,prod100,2015-01-27 00:00:01,user1103,0,141.201666666667,prod74,brand5,2015-01-28,41,Wednesday,0,cat10:cat2,cpn727,5.93,4.56
2589,0,cpn98,0,8.52,301.25,150.679166666667,0,2015-02-02,50,Monday,1.88,1,2015-02-03 00:00:01,2015-01-27 17:19:16,2015-02-02 22:06:50,17.3208333333333,brand2,cat5:cat7,4,cat1,0,1.88638888888889,0,1.26,0,brand3,prod43,0,0,cpn51,2.96,1.56,1.57,prod4,2015-01-27 00:00:01,user902,0,148.792777777778,prod38,brand4,2015-01-27,16,Tuesday,0,cat3,cpn396,2.73,4.55
2590,0,cpn760,1.24,5.97,141.85,149.778611111111,0,2015-02-02,11,Monday,1.26,0,2015-02-03 00:00:01,2015-01-27 18:13:18,2015-02-02 22:18:11,18.2213888888889,brand2,cat5:cat4:cat2,4,cat1,0,1.69722222222222,0,1.57,0,brand3,prod43,0,0,cpn283,10.98,3.43,1.57,prod90,2015-01-27 00:00:01,user1312,0,148.081388888889,prod31,brand5,2015-01-27,18,Tuesday,0,cat3,cpn1035,8.29,0
2591,0,cpn264,3.66,3.66,401.74,154.189166666667,0,2015-02-02,52,Monday,1.57,0,2015-02-03 00:00:01,2015-01-27 13:48:40,2015-02-02 22:42:52,13.8108333333333,brand2,cat5,4,cat1,0,1.28583333333333,0,0.63,0,brand2,prod3,0,0,cpn42,8.43,3.51,1.88,prod34,2015-01-27 00:00:01,user1810,1,152.903333333333,prod31,brand3,2015-01-27,40,Tuesday,0,cat5:cat9,cpn2350,3.24,6.48
2592,0,cpn1234,1.82,4.54,115.27,151.825555555556,0,2015-02-02,31,Monday,1.57,0,2015-02-03 00:00:01,2015-01-27 16:10:29,2015-02-02 23:10:31,16.1744444444444,brand2,cat5:cat15:cat2,4,cat1,0,0.825,0,2.51,0,brand3,prod24,0,0,cpn572,4.4,2.44,1.57,prod58,2015-01-27 00:00:01,user1811,0,151.000555555556,prod30,brand3,2015-01-27,29,Tuesday,0,cat5:cat4,cpn1364,2.32,0.46
2593,0,cpn610,1.17,3.52,305.28,133.577777777778,0,2015-02-02,35,Monday,0.94,0,2015-02-03 00:00:01,2015-01-28 10:25:21,2015-02-02 23:13:35,34.4222222222222,brand6,cat5,4,cat1,0,0.773888888888889,0,1.88,1,brand4,prod142,0,0,cpn159,4.26,2.13,1.26,prod85,2015-01-27 00:00:01,user591,0,132.803888888889,prod74,brand3,2015-01-28,21,Wednesday,0,cat10:cat7,cpn518,4.58,1.39
2594,0,cpn1476,1.59,7.97,231.09,144.623055555556,0,2015-02-02,41,Monday,1.57,1,2015-02-03 00:00:01,2015-01-27 23:22:38,2015-02-02 23:17:41,23.3769444444444,brand14,cat5:cat7,4,cat1,0,0.705555555555556,0,1.88,0,brand5,prod2,0,0,cpn681,2.5,4.17,0.94,prod157,2015-01-27 00:00:01,user863,0,143.9175,prod1,brand4,2015-01-27,38,Tuesday,0,cat3:cat15:cat2,cpn2184,3.66,3.2
2595,0,cpn2213,0.65,5.88,142.22,152.931666666667,0,2015-02-02,51,Monday,1.57,1,2015-02-03 00:00:01,2015-01-27 15:04:07,2015-02-02 23:40:51,15.0683333333333,brand3,cat5:cat7,4,cat1,1,0.319444444444444,0,1.57,0,brand2,prod28,0,0,cpn1082,5.79,4.82,1.57,prod157,2015-01-27 00:00:01,user95,0,152.612222222222,prod40,brand4,2015-01-27,7,Tuesday,0,cat3,cpn2184,3.66,3.2
2596,1,cpn650,1.37,5.51,151.39,5.85888888888889,0,2015-02-02,40,Monday,2.2,1,2015-02-03 00:00:01,2015-02-02 18:08:29,2015-02-02 23:47:40,162.141111111111,brand4,cat5:cat7,4,cat8:cat7,1,0.205833333333333,1,2.2,1,brand4,prod59,0,0,cpn184,2.96,0,1.26,prod37,2015-01-27 00:00:01,user1014,0,5.65305555555556,prod35,brand4,2015-02-02,29,Monday,0,cat5:cat15:cat2,cpn90,3.43,0.48
2597,1,cpn1454,1.6,5.46,371.59,152.083055555556,0,2015-02-02,47,Monday,1.26,0,2015-02-03 00:00:01,2015-01-27 15:55:02,2015-02-02 23:54:47,15.9169444444444,brand3,cat5:cat15:cat2,4,cat8:cat15,1,0.0872222222222222,0,1.57,0,brand5,prod37,0,0,cpn1842,3.94,1.96,1.26,prod58,2015-01-27 00:00:01,user273,0,151.995833333333,prod106,brand5,2015-01-27,2,Tuesday,0,cat5:cat15:cat2,cpn699,4.58,0.92
2598,0,cpn747,0.48,2.41,234.24,167.338611111111,0,2015-02-03,25,Tuesday,0.94,0,2015-02-10 00:00:01,2015-02-03 00:39:42,2015-02-03 03:33:25,0.661388888888889,brand2,cat8,5,cat8:cat4,0,164.443333333333,0,1.57,0,brand3,prod55,0,0,cpn777,5.46,2.19,0.94,prod106,2015-02-03 00:00:01,user1812,0,2.89527777777778,prod51,brand3,2015-02-03,42,Tuesday,0,cat11,cpn297,2.73,2.19
2599,0,cpn1251,1.9,3.33,222.1,160.246111111111,0,2015-02-03,56,Tuesday,1.26,1,2015-02-10 00:00:01,2015-02-03 07:45:15,2015-02-03 08:26:56,7.75388888888889,brand6,cat5:cat7,5,cat8,0,159.551388888889,0,1.57,0,brand3,prod28,0,0,cpn451,4.45,0,1.88,prod37,2015-02-03 00:00:01,user853,1,0.694722222222222,prod35,brand4,2015-02-03,15,Tuesday,0,cat3,cpn2074,4.08,1.27
2600,0,cpn471,1.58,3.66,280.27,158.726111111111,0,2015-02-03,37,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 09:16:27,2015-02-03 09:51:37,9.27388888888889,brand3,cat5,5,cat8,1,158.14,0,1.57,0,brand3,prod103,0,0,cpn2351,2.32,0,0.94,prod39,2015-02-03 00:00:01,user1813,1,0.586111111111111,prod35,brand3,2015-02-03,27,Tuesday,0,cat5:cat19:cat4,cpn2352,3.43,0
2601,0,cpn2184,3.2,3.66,189.96,158.688611111111,0,2015-02-03,24,Tuesday,1.26,1,2015-02-10 00:00:01,2015-02-03 09:18:42,2015-02-03 09:52:24,9.31138888888889,brand4,cat5,5,cat8:cat7:cat4,1,158.126944444444,1,1.57,1,brand4,prod157,0,0,cpn801,3.52,1.76,0.63,prod17,2015-02-03 00:00:01,user1318,0,0.561666666666667,prod104,brand3,2015-02-03,42,Tuesday,0,cat5:cat7,cpn644,7.36,3.68
2602,0,cpn712,0.73,3.66,133.37,158.266388888889,0,2015-02-03,39,Tuesday,1.26,0,2015-02-10 00:00:01,2015-02-03 09:44:02,2015-02-03 09:58:39,9.73361111111111,brand3,cat13,5,cat13,0,158.022777777778,0,1.57,0,brand3,prod148,0,0,cpn2353,4.26,0.85,1.26,prod48,2015-02-03 00:00:01,user296,0,0.243611111111111,prod148,brand3,2015-02-03,2,Tuesday,0,cat13,cpn352,2.96,29.64
2603,0,cpn960,0.61,4.91,110.96,156.966111111111,0,2015-02-03,13,Tuesday,1.88,0,2015-02-10 00:00:01,2015-02-03 11:02:03,2015-02-03 11:24:13,11.0338888888889,brand3,cat5,5,cat8,0,156.596666666667,0,1.26,0,brand3,prod11,0,0,cpn2354,7.22,1.2,3.14,prod172,2015-02-03 00:00:01,user1814,0,0.369444444444444,prod15,brand3,2015-02-03,3,Tuesday,0,cat3,cpn1736,5.84,2.92
2604,1,cpn120,1.78,7.13,186.72,157.469444444444,0,2015-02-03,49,Tuesday,1.57,1,2015-02-10 00:00:01,2015-02-03 10:31:51,2015-02-03 11:50:49,10.5305555555556,brand4,cat5:cat7:cat4,5,cat1:cat7,0,156.153333333333,1,1.26,1,brand4,prod11,0,0,cpn624,9.08,2.27,0.63,prod3,2015-02-03 00:00:01,user682,1,1.31611111111111,prod31,brand4,2015-02-03,51,Tuesday,0,cat3:cat7:cat4,cpn1796,6.02,2.41
2605,1,cpn1227,1.57,5.51,226.78,155.746388888889,0,2015-02-03,20,Tuesday,1.88,0,2015-02-10 00:00:01,2015-02-03 12:15:14,2015-02-03 12:15:20,12.2536111111111,brand20,cat5,5,cat23:cat10:cat5:cat18,0,155.744722222222,0,1.26,0,brand20,prod108,0,0,cpn398,5.51,1.57,1.57,prod44,2015-02-03 00:00:01,user1071,1,0.00166666666666667,prod108,brand14,2015-02-03,14,Tuesday,0,cat23:cat10,cpn262,2.73,4.55
2606,0,cpn219,1.95,5.88,186.03,155.601388888889,0,2015-02-03,38,Tuesday,1.26,0,2015-02-10 00:00:01,2015-02-03 12:23:56,2015-02-03 12:42:38,12.3986111111111,brand6,cat5,5,cat1,0,155.289722222222,0,1.57,0,brand3,prod46,0,0,cpn830,13.48,3.84,1.26,prod3,2015-02-03 00:00:01,user1815,0,0.311666666666667,prod45,brand3,2015-02-03,56,Tuesday,0,cat3,cpn188,18.48,6.16
2607,0,cpn531,1.41,4.49,820.71,155.638611111111,0,2015-02-03,15,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 12:21:42,2015-02-03 12:43:15,12.3613888888889,brand4,cat5:cat15:cat2,5,cat1:cat7,0,155.279444444444,1,1.88,0,brand3,prod28,0,0,cpn738,11.25,4.5,1.26,prod29,2015-02-03 00:00:01,user327,0,0.359166666666667,prod7,brand5,2015-02-03,42,Tuesday,0,cat3,cpn38,2.69,1.41
2608,0,cpn1416,0,2.45,302.5,155.31,0,2015-02-03,14,Tuesday,0.63,0,2015-02-10 00:00:01,2015-02-03 12:41:25,2015-02-03 12:44:14,12.69,brand4,cat5,5,cat1:cat7,0,155.263055555556,1,0.94,0,brand14,prod41,0,0,cpn7,7.92,2.64,1.26,prod41,2015-02-03 00:00:01,user695,1,0.0469444444444444,prod7,brand14,2015-02-03,25,Tuesday,0,cat5,cpn1871,2.32,1.54
2609,1,cpn604,0.83,4.17,105.12,155.597222222222,0,2015-02-03,45,Tuesday,1.26,1,2015-02-10 00:00:01,2015-02-03 12:24:11,2015-02-03 12:53:45,12.4027777777778,brand4,cat5:cat7,5,cat8:cat7,0,155.104444444444,1,1.26,1,brand4,prod11,0,0,cpn337,9.17,152.82,1.57,prod12,2015-02-03 00:00:01,user1321,1,0.492777777777778,prod15,brand4,2015-02-03,11,Tuesday,0,cat3:cat7:cat4:cat9,cpn2089,6.02,5.01
2610,1,cpn296,1.59,5.74,196.72,155.247777777778,0,2015-02-03,15,Tuesday,1.88,0,2015-02-10 00:00:01,2015-02-03 12:45:09,2015-02-03 13:01:15,12.7522222222222,brand2,cat5:cat4,5,cat1,0,154.979444444444,0,1.57,0,brand3,prod28,0,0,cpn51,2.96,1.56,1.57,prod14,2015-02-03 00:00:01,user92,1,0.268333333333333,prod38,brand2,2015-02-03,9,Tuesday,0,cat3,cpn26,3.98,1.99
2611,0,cpn499,5.53,11.07,194.46,155.405277777778,0,2015-02-03,59,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 12:35:42,2015-02-03 13:05:59,12.5947222222222,brand2,cat5:cat2,5,cat1:cat4,1,154.900555555556,0,2.2,1,brand4,prod86,0,0,cpn2011,5.65,3.13,1.26,prod12,2015-02-03 00:00:01,user1425,1,0.504722222222222,prod31,brand5,2015-02-03,42,Tuesday,0,cat3:cat7:cat4,cpn420,8.52,0
2612,0,cpn633,0.67,3.33,572.16,155.067777777778,0,2015-02-03,26,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 12:55:57,2015-02-03 13:08:26,12.9322222222222,brand6,cat5,5,cat1,0,154.859722222222,0,0.63,1,brand4,prod11,0,0,cpn10,2.5,2.08,1.57,prod114,2015-02-03 00:00:01,user14,1,0.208055555555556,prod10,brand3,2015-02-03,57,Tuesday,0,cat3:cat7,cpn2347,8.75,7
2613,0,cpn1795,2,3.01,317.13,155.024166666667,0,2015-02-03,38,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 12:58:34,2015-02-03 13:08:38,12.9758333333333,brand3,cat5:cat9,5,cat8,0,154.856388888889,0,1.57,0,brand3,prod73,0,0,cpn132,3.43,1.37,0.94,prod73,2015-02-03 00:00:01,user721,1,0.167777777777778,prod68,brand3,2015-02-03,34,Tuesday,0,cat5,cpn2355,2.96,1.76
2614,1,cpn2356,0,2.87,235.02,155.015,0,2015-02-03,18,Tuesday,1.26,0,2015-02-10 00:00:01,2015-02-03 12:59:07,2015-02-03 13:15:18,12.985,brand3,cat5,5,cat5,1,154.745277777778,0,1.26,0,brand3,prod63,0,0,cpn1612,2.87,0,1.26,prod63,2015-02-03 00:00:01,user324,1,0.269722222222222,prod63,brand3,2015-02-03,7,Tuesday,0,cat5,cpn2357,2.73,5.46
2615,0,cpn2358,7.34,11.02,213.77,155.169722222222,0,2015-02-03,51,Tuesday,0.94,0,2015-02-10 00:00:01,2015-02-03 12:49:50,2015-02-03 13:15:51,12.8302777777778,brand1,cat5:cat4,5,cat8:cat7,0,154.736111111111,1,1.26,0,brand3,prod114,0,0,cpn1893,6.62,2.41,1.26,prod52,2015-02-03 00:00:01,user1816,1,0.433611111111111,prod51,brand2,2015-02-03,50,Tuesday,0,cat5,cpn1236,2.73,2.73
2616,1,cpn816,1.39,12.5,157.5,155.103055555556,0,2015-02-03,54,Tuesday,1.26,0,2015-02-10 00:00:01,2015-02-03 12:53:50,2015-02-03 13:16:54,12.8969444444444,brand3,cat12,5,cat8:cat19,1,154.718611111111,0,1.57,0,brand9,prod15,0,0,cpn2359,13.85,1.72,1.26,prod71,2015-02-03 00:00:01,user1817,0,0.384444444444444,prod127,brand3,2015-02-03,50,Tuesday,0,cat8:cat2,cpn409,5.23,0.57
2617,1,cpn1015,0,8.8,662.97,154.732777777778,0,2015-02-03,28,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 13:16:03,2015-02-03 13:21:28,13.2672222222222,brand5,cat5:cat15:cat2,5,cat8:cat19,0,154.6425,0,1.57,0,brand3,prod55,0,0,cpn2360,9.17,3.06,1.57,prod58,2015-02-03 00:00:01,user1818,0,0.0902777777777778,prod51,brand3,2015-02-03,3,Tuesday,0,cat5,cpn1305,3.43,0.69
2618,0,cpn2362,1.13,5.65,141.52,155.34,0,2015-02-03,18,Tuesday,0.63,0,2015-02-10 00:00:01,2015-02-03 12:39:37,2015-02-03 13:35:18,12.66,brand3,cat6,5,cat6:cat9,0,154.411944444444,0,1.26,0,brand3,prod79,0,0,cpn2361,5.65,0.94,1.26,prod116,2015-02-03 00:00:01,user143,1,0.928055555555556,prod79,brand3,2015-02-03,37,Tuesday,0,cat6:cat9,cpn1303,4.58,3.67
2619,1,cpn678,0.7,4.26,348.34,154.625833333333,0,2015-02-03,29,Tuesday,0.94,1,2015-02-10 00:00:01,2015-02-03 13:22:28,2015-02-03 13:49:29,13.3741666666667,brand4,cat5:cat7,5,cat1:cat7,0,154.175555555556,1,1.26,1,brand4,prod13,0,0,cpn738,11.25,4.5,1.26,prod63,2015-02-03 00:00:01,user5,0,0.450277777777778,prod7,brand4,2015-02-03,28,Tuesday,0,cat3:cat7,cpn1790,4.17,10.42
2620,0,cpn637,0.77,6.95,244.56,154.205833333333,0,2015-02-03,12,Tuesday,0.94,0,2015-02-10 00:00:01,2015-02-03 13:47:40,2015-02-03 14:02:12,13.7941666666667,brand2,cat5,5,cat1:cat15:cat4,0,153.963611111111,0,1.88,0,brand2,prod2,0,0,cpn609,15.28,5.09,1.26,prod37,2015-02-03 00:00:01,user1125,0,0.242222222222222,prod131,brand3,2015-02-03,40,Tuesday,0,cat3:cat4:cat2,cpn330,5.51,2.39
2621,0,cpn296,1.59,5.74,185.93,154.818611111111,0,2015-02-03,14,Tuesday,1.88,0,2015-02-10 00:00:01,2015-02-03 13:10:54,2015-02-03 14:05:14,13.1813888888889,brand2,cat5,5,cat1:cat9,0,153.913055555556,0,1.57,0,brand3,prod28,0,0,cpn74,9.86,3.29,1.26,prod44,2015-02-03 00:00:01,user619,0,0.905555555555556,prod31,brand14,2015-02-03,54,Tuesday,0,cat3,cpn262,2.73,4.55
2622,0,cpn272,15.7,15.7,283.7,154.255555555556,0,2015-02-03,51,Tuesday,0.94,0,2015-02-10 00:00:01,2015-02-03 13:44:41,2015-02-03 14:15:51,13.7444444444444,brand3,cat5,5,cat5,1,153.736111111111,0,1.26,0,brand3,prod17,0,0,cpn1326,15.28,15.28,0.63,prod18,2015-02-03 00:00:01,user827,1,0.519444444444444,prod17,brand3,2015-02-03,41,Tuesday,0,cat5:cat9,cpn20,10,1.33
2623,0,cpn502,1.9,3.33,128.46,153.584444444444,0,2015-02-03,32,Tuesday,1.88,0,2015-02-10 00:00:01,2015-02-03 14:24:57,2015-02-03 14:25:32,14.4155555555556,brand3,cat5,5,cat1,0,153.574722222222,0,1.57,0,brand3,prod28,0,0,cpn1082,5.79,4.82,1.57,prod14,2015-02-03 00:00:01,user1026,0,0.00972222222222222,prod40,brand3,2015-02-03,57,Tuesday,0,cat3,cpn864,7.36,2.95
2624,0,cpn1170,1.57,5.51,118.09,153.639722222222,0,2015-02-03,59,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 14:21:38,2015-02-03 14:26:59,14.3602777777778,brand4,cat5:cat15:cat2,5,cat8:cat7,0,153.550555555556,1,1.26,0,brand20,prod108,0,0,cpn119,4.58,0,1.26,prod52,2015-02-03 00:00:01,user877,1,0.0891666666666667,prod35,brand5,2015-02-03,38,Tuesday,0,cat23:cat10:cat5:cat18,cpn725,3.66,1.46
2625,1,cpn2141,1.17,5.84,139.16,154.101388888889,0,2015-02-03,57,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 13:53:56,2015-02-03 14:33:57,13.8986111111111,brand2,cat5:cat4,5,cat1,1,153.434444444444,0,1.57,0,brand11,prod93,0,0,cpn493,7.41,3.7,0.63,prod69,2015-02-03 00:00:01,user1266,1,0.666944444444444,prod137,brand3,2015-02-03,56,Tuesday,0,cat10,cpn1088,5.19,1.04
2626,0,cpn245,1.7,4.26,459.67,154.733333333333,0,2015-02-03,33,Tuesday,1.26,0,2015-02-10 00:00:01,2015-02-03 13:16:01,2015-02-03 14:36:33,13.2666666666667,brand2,cat1,5,cat8:cat9,0,153.391111111111,0,0.94,0,brand2,prod95,0,0,cpn108,13.06,1.44,1.26,prod74,2015-02-03 00:00:01,user1819,1,1.34222222222222,prod15,brand6,2015-02-03,1,Tuesday,0,cat8:cat9,cpn159,4.26,2.13
2627,0,cpn154,4.46,12.92,104.57,155.703333333333,0,2015-02-03,19,Tuesday,1.26,1,2015-02-10 00:00:01,2015-02-03 12:17:49,2015-02-03 14:38:19,12.2966666666667,brand4,cat5,5,cat1:cat7,0,153.361666666667,1,1.57,0,brand3,prod36,0,0,cpn19,4.68,2.59,1.26,prod22,2015-02-03 00:00:01,user177,0,2.34166666666667,prod7,brand4,2015-02-03,49,Tuesday,0,cat3,cpn29,3.06,0.61
2628,0,cpn105,3.06,3.06,342.6,155.758055555556,0,2015-02-03,51,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 12:14:32,2015-02-03 14:47:51,12.2419444444444,brand2,cat13,5,cat8,0,153.202777777778,0,1.88,1,brand4,prod61,0,0,cpn2363,3.47,1.57,0.94,prod115,2015-02-03 00:00:01,user1820,0,2.55527777777778,prod51,brand3,2015-02-03,32,Tuesday,0,cat11:cat7,cpn351,3.33,0.44
2629,0,cpn1852,2.68,5.09,195.66,153.728333333333,0,2015-02-03,29,Tuesday,1.26,0,2015-02-10 00:00:01,2015-02-03 14:16:19,2015-02-03 14:49:29,14.2716666666667,brand2,cat5,5,cat1,0,153.175555555556,0,3.14,0,brand2,prod28,0,0,cpn493,7.41,3.7,0.63,prod114,2015-02-03 00:00:01,user848,0,0.552777777777778,prod137,brand3,2015-02-03,19,Tuesday,0,cat3,cpn2055,9.22,4.26
2630,0,cpn1939,1.91,6.11,381.64,153.640555555556,0,2015-02-03,25,Tuesday,1.57,1,2015-02-10 00:00:01,2015-02-03 14:21:35,2015-02-03 15:06:25,14.3594444444444,brand6,cat5:cat7,5,cat1,0,152.893333333333,0,1.57,0,brand3,prod46,0,0,cpn378,4.12,2.74,1.88,prod157,2015-02-03 00:00:01,user878,0,0.747222222222222,prod76,brand4,2015-02-03,35,Tuesday,0,cat3,cpn2184,3.66,3.2
2631,1,cpn396,4.55,2.73,275.41,153.1575,0,2015-02-03,45,Tuesday,1.88,0,2015-02-10 00:00:01,2015-02-03 14:50:34,2015-02-03 15:09:45,14.8425,brand2,cat5,5,cat1,0,152.837777777778,0,1.88,1,brand4,prod4,0,0,cpn2281,4.91,6.13,1.26,prod44,2015-02-03 00:00:01,user1821,1,0.319722222222222,prod40,brand3,2015-02-03,34,Tuesday,0,cat5:cat7,cpn1729,3.52,2.34
2632,0,cpn2364,3.74,7.87,99.57,152.898333333333,0,2015-02-03,8,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 15:06:07,2015-02-03 15:16:08,15.1016666666667,brand3,cat13,5,cat5,0,152.731388888889,0,1.26,0,brand3,prod17,0,0,cpn1776,8.29,2.63,0.63,prod23,2015-02-03 00:00:01,user10,1,0.166944444444444,prod17,brand13,2015-02-03,7,Tuesday,0,cat5,cpn2365,2.96,0.39
2633,0,cpn307,1.26,6.3,145.14,152.890555555556,0,2015-02-03,9,Tuesday,1.88,1,2015-02-10 00:00:01,2015-02-03 15:06:35,2015-02-03 15:18:09,15.1094444444444,brand2,cat5:cat7:cat4:cat2,5,cat1,0,152.697777777778,0,0.94,1,brand16,prod93,0,0,cpn448,8.15,8.15,1.26,prod14,2015-02-03 00:00:01,user1822,0,0.192777777777778,prod40,brand4,2015-02-03,35,Tuesday,0,cat10:cat7,cpn426,7.36,7.36
2634,0,cpn612,0.33,2.5,185.89,153.161388888889,0,2015-02-03,42,Tuesday,1.57,1,2015-02-10 00:00:01,2015-02-03 14:50:20,2015-02-03 15:23:42,14.8386111111111,brand2,cat5:cat7,5,cat1,0,152.605277777778,0,0.94,0,brand2,prod8,0,0,cpn635,4.91,8.18,1.57,prod75,2015-02-03 00:00:01,user71,1,0.556111111111111,prod40,brand4,2015-02-03,20,Tuesday,0,cat3:cat4,cpn966,2.69,2.69
2635,0,cpn657,2.22,8.89,376.41,152.872222222222,0,2015-02-03,48,Tuesday,1.26,0,2015-02-10 00:00:01,2015-02-03 15:07:41,2015-02-03 15:23:48,15.1277777777778,brand20,cat5,5,cat23:cat7,0,152.603611111111,1,1.57,0,brand3,prod126,0,0,cpn2366,4.58,2.08,0.94,prod3,2015-02-03 00:00:01,user1108,0,0.268611111111111,prod108,brand2,2015-02-03,41,Tuesday,0,cat5:cat15,cpn176,6.11,6.11
2636,0,cpn1380,0,30.47,224.37,154.490277777778,0,2015-02-03,2,Tuesday,1.57,0,2015-02-10 00:00:01,2015-02-03 13:30:36,2015-02-03 15:38:02,13.5097222222222,brand3,cat13,5,cat1,0,152.366388888889,0,1.26,0,brand3,prod12,0,0,cpn1654,4.58,1.76,1.26,prod23,2015-02-03 00:00:01,user356,0,2.12388888888889,prod74,brand19,2015-02-03,36,Tuesday,0,cat5,cpn731,9.22,4.6
2637,1,cpn604,0.83,4.17,280.87,153.097222222222,0,2015-02-03,16,Tuesday,1.26,0,2015-02-10 00:00:01,2015-02-03 14:54:11,2015-02-03 15:40:16,14.9027777777778,brand2,cat5:cat2,5,cat1,0,152.329166666667,0,1.26,1,brand4,prod11,0,0,cpn601,2.5,1.46,0.63,prod3,2015-02-03 00:00:01,user1823,1,0.768055555555556,prod38,brand5,2015-02-03,11,Tuesday,0,cat3:cat7:cat4:cat9,cpn1146,6.44,2.57
