"orderID","userID","userID_fac","order_num_times","order_total_times","basket_value","ave_basket_value","med_basket_value","basket_value_over500","num_couponUsed_perorder","num_order_couponUsed_peruser","total_num_couponUsed","total_num_coupon1Used","total_num_coupon2Used","total_num_coupon3Used"
2893,"a186b3b5a8045985ff6953fa93e672c9",1900,2,3,366.45,280.13,271.19,0,0,0,0,0,0,0
2894,"f227cccaf80cecda8f56672c7ecbd1ee",2811,2,4,122.4,190.715,196.235,0,0,1,1,0,0,1
2895,"d8ac0eb3fa8f8ad11801f08649e5d9e3",2525,3,3,131.61,117.873333333333,111.24,0,0,1,1,1,0,0
2896,"0f60a2d8e8e469529cfdf5f8bb0ffeb0",178,5,8,242.66,242.75,239.79,0,0,2,2,0,1,1
2897,"1132b3ab2bb4e638a8a5205ad4794404",200,8,9,558.68,480.851111111111,477.73,4,0,1,1,1,0,0
2898,"6617638b9e49a7961e16afa8a28ae4af",1197,1,1,145.04,145.04,145.04,0,1,1,1,1,0,0
2899,"ea385bff6ecea4b2a301fb6c27da9ef5",2728,1,1,305.78,305.78,305.78,0,0,0,0,0,0,0
2900,"cf6807a4d7fa561292a1edd9574cc4e0",2415,1,1,192.7,192.7,192.7,0,3,1,3,1,1,1
2901,"1fdc42dd8d187d69c347d4def8c1dd4a",396,1,1,177.51,177.51,177.51,0,1,1,1,1,0,0
2902,"f1a2c2849b2c8c032ff51c6e7cee3478",2803,2,2,224.09,232.59,232.59,0,0,1,1,1,0,0
2903,"0d49b831a2da73aba302e0b49680f562",140,1,1,263.27,263.27,263.27,0,0,0,0,0,0,0
2904,"312c311d89b27bac2629ab926bef7e8e",602,2,3,188.11,182.523333333333,188.11,0,1,1,1,1,0,0
2905,"4b58a9306cfd12748df5b989765380cc",897,4,6,242.76,242.741666666667,228.47,0,0,0,0,0,0,0
2906,"7e45d36b6672e34066bef93e44157489",1479,2,3,108.27,102.436666666667,105.77,0,2,3,4,3,0,1
2907,"c464e512f9bb8b808b163b922c3c33fc",2297,3,4,150,167.305,159.655,0,0,0,0,0,0,0
2908,"410af298eff8c03c2f5115e621c8bf85",763,3,3,96.42,141.123333333333,117.35,0,0,0,0,0,0,0
2909,"749756416a064c2c87f11ee091baea5a",1365,1,2,158.06,172.3,172.3,0,0,0,0,0,0,0
2910,"d8d173c72e68c461a962fb6f251b5e48",2529,1,1,558.87,558.87,558.87,1,2,1,2,1,1,0
2911,"bb424a82034093b8a62c0940115cac85",2194,4,6,428.78,239.923333333333,198.6,0,1,2,2,2,0,0
2912,"3e0582999cff2c9d727c82c8cca2cd25",735,1,4,965.93,953.175,915.06,4,0,0,0,0,0,0
2913,"b6ad43421b4b4df05f5651fde5c34511",2148,1,5,221.45,213.422,221.45,0,1,5,8,4,1,3
2914,"f7a64b22aff12861791b8ab0ab80a36d",2874,2,4,124.3,144.3375,145.275,0,0,0,0,0,0,0
2915,"6b919b9b4e4e5fd76db0b8e5471b5b1b",1262,1,1,285.55,285.55,285.55,0,1,1,1,1,0,0
2916,"9af2ad59ec5e122cafd6a3a5cc8891f5",1821,1,1,234.51,234.51,234.51,0,0,0,0,0,0,0
2917,"f89dd69a94b313e48e32c22a386406a2",2878,2,4,380.76,291.905,306.505,0,0,0,0,0,0,0
2918,"42191d29e0c2d0411bf61a17aaca3b62",781,1,4,302.08,524.6225,333.085,1,2,2,3,2,1,0
2919,"d6b2e03bc1998dfb5089d06be1ebf672",2501,3,4,305.37,285.0875,271.565,0,0,0,0,0,0,0
2920,"2c9e1a95434eb79778c631ef76589859",559,2,4,193.34,187.485,187.835,0,1,2,2,0,1,1
2921,"adaee7e02572f954f47e856fc56eb91d",2043,1,1,99.2,99.2,99.2,0,0,0,0,0,0,0
2922,"4961737c39331d267211bb8e4d5ffd4e",873,1,1,573.32,573.32,573.32,1,1,1,1,1,0,0
2923,"dbae6f1666dd50f6b604506b8db98e97",2562,1,1,99.06,99.06,99.06,0,0,0,0,0,0,0
2924,"0a1b721ac43db770db9f13496f128fdb",98,2,3,138.93,154.86,140.18,0,3,3,6,2,2,2
2925,"0a202a29955f72c601f3b5f170ce5032",99,1,2,240.58,264.94,264.94,0,1,2,2,1,1,0
2926,"46a25bb69af8434d32e15efb7d982fb3",832,2,2,186.86,272.88,272.88,0,0,0,0,0,0,0
2927,"0a17eddccb1dc79e3aba68953b373b56",97,2,4,185.61,231.1125,218.61,0,0,1,1,1,0,0
2928,"80976666da951a8356ac357fc71452af",1503,1,1,415.08,415.08,415.08,0,2,1,2,1,1,0
2929,"937716f85ec9a0f0474ae3bed062eb27",1739,3,7,192.46,203.077142857143,201.22,0,0,1,1,1,0,0
2930,"b276e32ab637f68a23040976fb0a6e00",2091,2,2,225.02,254.15,254.15,0,1,1,1,1,0,0
2931,"8b8ee012aca1d273312ddbc479368728",1641,1,2,366.68,353.805,353.805,0,1,2,3,1,0,2
2932,"5d323f6e92b9fc57cbd3c08084ffe50a",1113,4,8,194.22,203.01125,191.1,0,0,1,1,0,0,1
2933,"3e26365724d5e2c5cad055eb12a342c8",737,3,5,432.16,322.448,326.3,0,0,1,3,1,1,1
2934,"300c3514fc2181b2fa9a6add9a9bbd8e",592,3,5,92.94,104.058,95.49,0,0,4,7,2,2,3
2935,"8c02487523fd5ff9fe03c192f1709e4f",1645,2,2,132.86,129.085,129.085,0,0,0,0,0,0,0
2936,"0c6795c323f81503d5f13655c166cd9a",128,1,1,273.51,273.51,273.51,0,1,1,1,0,1,0
2937,"d00243147254cef9e3f904cefaa39fe9",2426,5,12,95.4,148.844166666667,152.31,0,1,7,8,4,2,2
2938,"82975b6eb03a03a9c015338aefd82406",1527,1,3,216.31,166.283333333333,154.68,0,2,2,3,0,2,1
2939,"7b088b1590ded8fb040d8554a5b48efe",1437,4,7,158.84,115.384285714286,99.38,0,1,2,2,1,1,0
2940,"91e7eb87e6625f300234186ddae97515",1719,2,3,101.37,128.293333333333,101.37,0,0,0,0,0,0,0
2941,"4a582dbbc3fda8bc4e04e8b761943158",883,2,3,146.76,145.786666666667,146.76,0,0,1,1,1,0,0
2942,"10ebbffc58eb5897cd946ec77fa5f244",197,2,3,144.72,150.77,144.72,0,3,1,3,1,1,1
2943,"a20bb583b0d713c3d3722a0f91e04051",1905,3,5,251.05,223.698,248.36,0,0,3,4,2,1,1
2944,"09bbf168aeb7c993321d101186f545ce",91,1,4,407.85,400.0025,382.985,0,0,2,2,2,0,0
2945,"f1c0cc5e75b2fd284a2cf2773738271e",2805,1,2,191.86,191.12,191.12,0,0,0,0,0,0,0
2946,"1c8dc3fa9ef6d8734fa26e5af8be0b0b",350,5,10,135.97,131.263,128,0,0,5,9,3,4,2
2947,"50f348ae5c1459f94eb03f100731609b",965,5,10,542.98,406.448,370.41,2,0,1,1,0,1,0
2948,"6fa53408adf43bbc039192e6bcc23705",1302,2,4,322.78,234.005,208.325,0,1,2,2,1,0,1
2949,"680cff48b98ba41e830a6e63572af2ff",1221,1,1,193.58,193.58,193.58,0,0,0,0,0,0,0
2950,"6c8a594215f157f6b64b5b54196e3030",1269,2,2,285.55,245.535,245.535,0,2,1,2,0,1,1
2951,"a59d53feb28ff7a02046a9beecf2c6f3",1955,2,3,318.89,279.28,286.01,0,1,3,6,3,1,2
2952,"b27dd5ba10b7af0f0f1df6d2810fadd4",2093,2,4,268.83,245.5825,245.905,0,0,1,1,1,0,0
2953,"6d26b11b55e8234f3253b4a84e329f9d",1275,2,2,280.59,318.865,318.865,0,3,2,5,2,2,1
2954,"5a2661b42be4e4dc4a6de58d4c23e673",1073,1,1,136.66,136.66,136.66,0,1,1,1,0,1,0
2955,"63f65b9ac8376406d161e3a5d4644624",1179,2,2,186.72,192.395,192.395,0,2,2,3,2,1,0
2956,"dbadaa27dfbd0fca88a392cf16bc0d62",2561,2,3,278.37,216.793333333333,186.31,0,0,2,2,0,1,1
2957,"a95e201534eda8b3559d56f0208368fe",2002,1,1,226.27,226.27,226.27,0,1,1,1,0,1,0
2958,"05e3567fa0d6f4378195bddab292f718",60,2,2,385.11,389.305,389.305,0,1,1,1,1,0,0
2959,"98bdd838e2f105c298ada2ba9bfed0f0",1795,5,12,235.58,160.8475,130.225,0,0,3,5,2,2,1
2960,"d5ad4790f43f4051b3f8e7507706c3d2",2487,1,1,600.22,600.22,600.22,1,1,1,1,1,0,0
2961,"314c3f04baec076aa50db1e90d4765ad",607,2,3,532.8,419.786666666667,500.43,2,0,2,2,1,0,1
2962,"73213859004e4f5cf66064af1e00877e",1348,1,2,187.83,189.22,189.22,0,0,1,1,0,1,0
2963,"a192a4eae2aaec23c54b424b961864c9",1902,5,8,192,201.24375,194.755,0,0,2,2,2,0,0
2964,"2bab1752b217fdd3704199dead8fa372",542,14,30,533.91,506.875,526.845,17,1,12,13,7,2,4
2965,"c6229a5038bb09f04c187d2c5d697063",2324,1,2,151.06,124.735,124.735,0,1,1,1,1,0,0
2966,"5071fcaab552c55b431780225216121a",962,3,3,465.55,441.21,465.55,1,0,1,1,1,0,0
2967,"94b5258965ae9db83332fb3bf1bd7e21",1751,2,5,107.12,114.794,114.94,0,0,0,0,0,0,0
2968,"340c308fbb28c8b0fa00d6f65d705a4e",644,1,1,364.18,364.18,364.18,0,1,1,1,0,0,1
2969,"8400afa99de6dda1e2dcde2a4dc00e1a",1540,6,7,129.39,199.767142857143,222.38,0,0,2,2,0,1,1
2970,"49242774e8a7225cc5c82bd80d2b4e8c",870,3,4,371.04,234.99,191.47,0,0,0,0,0,0,0
2971,"06340561f02896308b505e8ade68bc4c",65,1,2,305.55,262.3,262.3,0,0,1,1,1,0,0
2972,"dcbf1e97236c6aac8234176335ff4995",2578,1,1,190.75,190.75,190.75,0,2,1,2,1,0,1
2973,"77f2a57437c0e5486890b4685f201886",1398,3,4,266.1,284.3325,269.64,0,0,1,1,1,0,0
2974,"2b3d75b0804486392f23b062ded761ea",538,5,5,198.95,191.168,194.69,0,3,3,6,3,2,1
2975,"165d1a97fcc03021882b77b2b06d6636",265,1,1,163.98,163.98,163.98,0,0,0,0,0,0,0
2976,"9ce48cfc8f41225ce0e129025379b824",1850,1,1,141.2,141.2,141.2,0,1,1,1,1,0,0
2977,"e7b45cfdda6d875c86c2b6fb2d098720",2702,2,2,280.18,248.04,248.04,0,1,1,1,1,0,0
2978,"e2da70d2ed4d585f7b79df563435d3e6",2647,4,6,109.99,140.845,127.025,0,0,0,0,0,0,0
2979,"b4f273a312d813e1993311da76c57ef9",2128,1,2,220.34,214.18,214.18,0,1,1,1,1,0,0
2980,"92a823de68d6fd3cecc86737ab3c0624",1732,4,7,308.75,299.004285714286,301.15,0,3,7,15,6,4,5
2981,"02adf7e67d23171dfd2c72c32d08a33d",19,2,3,187.46,194.686666666667,190.84,0,3,3,7,2,2,3
2982,"69f745c019aed649592010e9ff812e3d",1244,1,1,465.83,465.83,465.83,0,3,1,3,1,1,1
2983,"01b7efeb659d6daf380bd9097bac9d22",13,1,1,188.34,188.34,188.34,0,1,1,1,1,0,0
2984,"a9ad4476650061fe2b040d9a76e9d7cf",2004,1,2,346.95,347.51,347.51,0,1,2,4,2,1,1
2985,"dec15c08fc0fa42b9c9bd2243d4c3c2b",2598,3,5,299.16,228.51,195.06,0,2,2,4,1,2,1
2986,"1110b0612139a17174dc68f30582d833",198,2,5,217.93,185.148,217.93,0,0,1,1,1,0,0
2987,"8193b42273869fb6a9a8bfe64f4b4196",1515,1,2,185.93,261.025,261.025,0,2,1,2,1,0,1
2988,"8877a81d04e853bc31c50da2bd2afaff",1596,4,7,151.48,151.454285714286,144.95,0,0,4,10,4,2,4
2989,"315786214216aead44981cf66a629d63",608,1,1,216.45,216.45,216.45,0,0,0,0,0,0,0
2990,"73601c0d7e6a845fe2d446181a850170",1350,2,6,135.69,180.571666666667,185.865,0,0,4,6,1,4,1
2991,"07260eadf401856e9dcf0b02f198c8cb",70,1,2,193.76,224.88,224.88,0,0,1,1,0,1,0
2992,"7d1b2b00574207ccbdec08923f533d81",1464,3,6,230.21,234.798333333333,232.13,0,0,2,2,1,0,1
2993,"a9a8e9ca8637d46ba8b3dd825f2244ba",2003,1,1,154.77,154.77,154.77,0,0,0,0,0,0,0
2994,"51da5761050786522ca364cf6541366d",977,1,1,153.43,153.43,153.43,0,0,0,0,0,0,0
2995,"ecc90803eb8e25dd3efae8af42acbf7e",2758,2,4,170.19,198.115,201.89,0,0,2,3,2,1,0
2996,"d407e201d751971fdec16f105429a8fe",2466,4,5,135.18,136.578,135.18,0,0,1,1,1,0,0
2997,"42f39f91b7c6ecafb5278de1792492cd",796,7,22,185.24,188.091818181818,187.535,0,0,2,4,1,1,2
2998,"fb37b4f010dcbd2c6aa12f21c721c5b7",2901,1,2,315.6,297.1,297.1,0,0,1,3,1,1,1
2999,"1da7915bceefc92c2bd892150fe4aa13",363,3,3,278.97,217.163333333333,187.14,0,1,2,3,0,1,2
3000,"cf66401890cc24b10be5c0d5ddefee9f",2414,1,1,331.3,331.3,331.3,0,0,0,0,0,0,0
3001,"317bf12b1257d6c07cabd06284eddd33",611,4,8,150.23,165.35,165.3,0,1,5,6,2,1,3
3002,"942f5910be6503193628fd74f91e8acc",1748,1,1,193.25,193.25,193.25,0,0,0,0,0,0,0
3003,"966a0f289d640f36142909045595f14d",1774,1,2,139.9,166.925,166.925,0,1,1,1,0,1,0
3004,"b42246729ed015a3cdf5d7473972b8aa",2118,3,5,307.22,354.242,307.22,0,0,0,0,0,0,0
3005,"d14a8cb294e48a7f83c0306a1a4fbaea",2435,3,5,99.57,110.59,101.93,0,0,1,1,0,0,1
3006,"bb9a2d9385fb8243808ff48373374ea8",2200,3,4,356.54,556.46,588.16,3,0,1,1,1,0,0
3007,"a4dfd7ea3d655a3fa4b879802517e409",1946,3,3,384.23,508.42,447.63,1,0,1,1,0,0,1
3008,"8cede04d799f1af90cad11d3b42aa094",1668,4,6,154.44,166.725,139.3,0,0,0,0,0,0,0
3009,"b401c091b77b3801abd9d34827042ece",2114,1,1,297.45,297.45,297.45,0,0,0,0,0,0,0
3010,"d00243147254cef9e3f904cefaa39fe9",2426,6,12,181.77,148.844166666667,152.31,0,2,7,8,4,2,2
3011,"2b25f64953704005dcf3a8dc34319076",536,5,9,278.88,197.961111111111,188.81,0,0,6,9,5,1,3
3012,"e4514ef31f1dadbd05d2e8a881395029",2662,4,5,187.46,213.144,191.21,0,2,4,7,3,0,4
3013,"5157c2df3ead14c40616dff7f0fa679b",973,4,5,193.81,196.928,192.6,0,0,0,0,0,0,0
3014,"bbfe892c274b57516d482e37bdfb1a6d",2204,1,1,483.43,483.43,483.43,0,0,0,0,0,0,0
3015,"322378614386fb4a9d540ca0f76ac752",622,1,1,397.9,397.9,397.9,0,0,0,0,0,0,0
3016,"89b17a92e296ea09bcd06651ce3698c2",1618,2,3,193.48,190.456666666667,192.37,0,0,0,0,0,0,0
3017,"4583cd34e40873fd481457e36be8c693",822,1,3,93.45,124.373333333333,94.29,0,0,1,1,1,0,0
3018,"1e5d8269642c42d56d1ffbf1178d307f",373,4,6,129.44,129.875,120.75,0,0,2,2,1,1,0
3019,"29f368ce5398d668e59b7b473d24c292",518,1,2,248.08,246.945,246.945,0,1,1,1,1,0,0
3020,"68fa9c2e0e95c6c233c62fd8a43a331e",1233,2,2,323.52,261.815,261.815,0,0,0,0,0,0,0
3021,"27f013f3777135057af58bf61380cb82",496,1,2,170.05,156.69,156.69,0,0,0,0,0,0,0
3022,"3ac478b1e69fe5a4bf65f1abf9252756",710,2,2,169.63,168.105,168.105,0,2,2,3,1,1,1
3023,"8c01ae63923e938f120fb73055f6de5a",1644,1,1,273.97,273.97,273.97,0,0,0,0,0,0,0
3024,"80248811933b03b8762127fd1a856168",1499,2,3,241.65,232.893333333333,241.65,0,1,1,1,0,0,1
3025,"1b15eec36b228dd3a6921514456b67fd",334,4,6,170.28,165.636666666667,171.88,0,0,3,6,3,1,2
3026,"0eb532a23604303581f5287142210341",165,1,2,212.42,198.97,198.97,0,0,0,0,0,0,0
3027,"a6bdd79a8691c7f7bb1a47c53be3bfeb",1973,1,1,212.79,212.79,212.79,0,3,1,3,1,1,1
3028,"d4bc0ecf0b1212b5049086690d657d1a",2473,2,3,469.63,457.343333333333,469.63,0,0,2,3,1,1,1
3029,"efeeec5d5ea967b76d7cbb205a8302d6",2791,2,5,211.78,195.214,211.78,0,0,1,1,0,1,0
3030,"8f4230d216503b7e23c4c7bc9f7ab653",1694,2,5,251.69,245.924,156.25,1,0,0,0,0,0,0
3031,"b81187a12ede99587a414959db42df7d",2166,1,2,288.09,320.465,320.465,0,0,1,1,1,0,0
3032,"883d1d49191ac0ca2d54cd603bd91448",1589,3,6,278.55,307.836666666667,304.74,0,0,0,0,0,0,0
3033,"b5248876253f199ac5e84ce26a2e0e6d",2131,3,5,190.98,188.89,190.98,0,3,5,10,4,3,3
3034,"19bf3198c136c2cf82b12a89cf36ce2c",319,1,1,100.12,100.12,100.12,0,0,0,0,0,0,0
3035,"fbd4ba950e928d70e29552c6c5c4c34f",2905,1,1,275.68,275.68,275.68,0,2,1,2,1,1,0
3036,"b9e66a9a25e1ed266132f601520e6ec7",2183,3,7,200.8,222.161428571429,205.94,0,0,0,0,0,0,0
3037,"1796636b069cb14e177c7216b47faa78",286,2,3,314.77,260.276666666667,273.78,0,0,0,0,0,0,0
3038,"3c9e5d0f031e0b15cef08282ad38e9cc",728,2,4,285.18,241.2525,244.125,0,0,2,3,1,0,2
3039,"62fbaf2c6f10bca0189db8a5f638d3ac",1171,4,7,523.44,240.508571428571,178.76,1,0,0,0,0,0,0
3040,"2913904618a96163d7a94a01038e7cf8",509,4,7,284.95,277.245714285714,284.95,0,0,0,0,0,0,0
3041,"62469d83c0c5ad52a2a702440fb7dfab",1164,2,2,447.68,514.02,514.02,1,0,0,0,0,0,0
3042,"337cbeca80f564b5e0fc0d1ab1e862f2",632,2,2,355.71,293.33,293.33,0,1,1,1,1,0,0
3043,"a0e3e68440f1895244c77b38de77f2bb",1890,1,1,522.05,522.05,522.05,1,1,1,1,1,0,0
3044,"3515a1b9232f41fbf3e7425b90d9f9b0",653,2,2,186.49,186.955,186.955,0,0,0,0,0,0,0
3045,"407a24a53d82c28f5dd7f1e8e9077e55",758,1,2,255.26,220.785,220.785,0,0,0,0,0,0,0
3046,"22f9a5bc8799673bf33e1f29eb438e47",442,1,2,322.27,296.22,296.22,0,0,0,0,0,0,0
3047,"ab220668b1a1faaebf5375060e0c48b5",2016,1,1,254.98,254.98,254.98,0,1,1,1,0,0,1
3048,"3902c3cfebf9911f8f940da322b6ab50",693,1,2,646.53,726.765,726.765,2,2,1,2,1,0,1
3049,"2fac1ce85e0d0a7359bcf70daf87d721",590,2,2,94.66,102.81,102.81,0,0,0,0,0,0,0
3050,"5a71e325c7f6d17537f544d616600182",1074,1,2,328.25,289.53,289.53,0,3,2,4,1,2,1
3051,"af5eaa3997b99b943786ac5502873a1a",2059,2,5,191.49,193.398,191.49,0,1,2,2,1,1,0
3052,"78a21e8228b9d836bebb0eed0efa8716",1408,1,1,276.89,276.89,276.89,0,0,0,0,0,0,0
3053,"0ae0becc0e5a2b91d2cd50530845cfe1",108,4,10,187.32,333.376,276.795,1,0,2,2,1,1,0
3054,"f9542a0b3f2ed043804a8c082f317da5",2890,1,1,187.42,187.42,187.42,0,2,1,2,1,1,0
3055,"679820802c6cd9c16508a63c76a9d840",1213,9,11,185.75,197.218181818182,186.17,0,0,5,9,3,4,2
3056,"714e3b7f3a56cbe5dcba7233824b6dcb",1321,1,1,385.39,385.39,385.39,0,2,1,2,1,1,0
3057,"a4a4fb9f8e7776254aab169ff71094f0",1940,4,5,290.09,250.716,240.4,0,1,5,5,1,2,2
3058,"a51395f4375c0d0fcc77111e7b887eba",1949,3,5,586.19,444.52,429.11,2,0,0,0,0,0,0
3059,"a51395f4375c0d0fcc77111e7b887eba",1949,4,5,697.98,444.52,429.11,2,0,0,0,0,0,0
3060,"8b07a88a5e8ad6eda94e5b35b1d993b7",1635,2,2,1099.21,1376.815,1376.815,2,0,0,0,0,0,0
3061,"008ca95f0c08445172b92c6541123b60",3,1,1,199.55,199.55,199.55,0,1,1,1,0,1,0
3062,"9e44e8e268e435993c0672d393804aa8",1865,3,3,303.38,259.83,303.38,0,0,0,0,0,0,0
3063,"a8fe1c43db69bdd65e0fed63456c9586",1998,3,3,133.93,236.77,259.71,0,0,2,2,1,1,0
3064,"8f1bfb475f82cbe7b30fdae2c54af20a",1693,2,2,253.87,231.78,231.78,0,0,0,0,0,0,0
3065,"b6984eeed236308a9d268b07c74d7a31",2145,1,1,188.76,188.76,188.76,0,2,1,2,1,1,0
3066,"53b89f74a4f50ca623d8aa6d9c02b3a8",999,2,2,277.95,233.17,233.17,0,3,2,5,1,2,2
3067,"1f947e56025c716313e79062788bc645",392,1,3,210.06,169.54,168.38,0,1,1,1,1,0,0
3068,"42b06a2cf6e444ca10f0e760e00d0c9c",793,4,4,199.46,214.2525,208.21,0,0,0,0,0,0,0
3069,"4400677cd7d41fb18805424e1b631d43",809,1,1,459.72,459.72,459.72,0,0,0,0,0,0,0
3070,"0a17eddccb1dc79e3aba68953b373b56",97,3,4,301.62,231.1125,218.61,0,1,1,1,1,0,0
3071,"b08c305450c21d0a919c119d7d6d1209",2069,6,10,195.01,191.515,191.26,0,1,10,15,6,4,5
3072,"89015c058b0a7f18ef0d20b64545b8e5",1606,2,3,192.79,203.396666666667,192.79,0,3,3,7,2,2,3
3073,"28deb5d0ba7710236db3986fd1720ebe",506,2,4,154.54,158.7425,170.425,0,1,1,1,1,0,0
3074,"62dc6ed3ec365da91fd6451665768b67",1169,1,1,278.79,278.79,278.79,0,2,1,2,0,1,1
3075,"0365c9ead29fce856afb5b1dc47b1263",27,2,2,171.72,182.6,182.6,0,0,1,1,0,1,0
3076,"0d7f378135ffeb8f8c231f9047e14de3",144,1,1,266.79,266.79,266.79,0,0,0,0,0,0,0
3077,"07a56d3d42c7aabc6715682ed267f59f",73,1,2,186.07,220.99,220.99,0,0,1,1,0,0,1
3078,"388734813a93cd207ed5415d1303c82c",687,2,2,156.44,147.895,147.895,0,2,2,3,2,1,0
3079,"1f2f98f78dbd6ac4d594ec604b3723b4",387,2,3,187.74,214.876666666667,217.19,0,0,0,0,0,0,0
3080,"e77916528542d2f969523e668ba73b45",2699,4,5,195.01,207.414,210.99,0,0,2,4,2,1,1
3081,"24eec781ea5023d3cd76b83e519b2f71",462,2,3,263.04,240.24,245.44,0,3,3,9,3,3,3
3082,"82e26613c7610272e04d71ac51e2f430",1531,1,2,101.79,107.555,107.555,0,2,2,3,1,1,1
3083,"d16bbb421eb58a5d70cc594632e6fc11",2437,5,8,216.68,188.11625,188.3,0,3,4,7,2,3,2
3084,"9ca8136dd1538a82c9ee910a85da9968",1845,2,3,165.98,180.1,186.07,0,0,0,0,0,0,0
3085,"93afd5dd33965bef91117dfc1a42283e",1744,1,1,286.2,286.2,286.2,0,0,0,0,0,0,0
3086,"32e6efd5daac5a61cd0e9cdd6d54d921",627,5,7,186.03,194.78,186.86,0,0,2,2,1,1,0
3087,"9692dbf3dd7791668dde7f6ffdd05540",1776,3,4,215.25,207.99,209.645,0,2,4,6,1,2,3
3088,"4c1e8c059ac555a6d97e16dd5c4069df",906,1,3,214.37,191.94,214.37,0,1,2,2,2,0,0
3089,"a453c2aa57599ab2462069cc2a7c6a35",1936,3,6,145.27,137.246666666667,129.505,0,2,5,10,4,4,2
3090,"8d6fe7eaeefae6bc453187e7e14505dd",1675,3,3,473.33,500.653333333333,502.83,2,0,0,0,0,0,0
3091,"7f2d4beac2c67496f1b11cd2591c7728",1491,1,1,190.94,190.94,190.94,0,0,0,0,0,0,0
3092,"ee8146d518ccc861d8217c362823cfdf",2775,1,2,140.13,183.11,183.11,0,0,1,1,0,1,0
3093,"9e0f3ea3ac62d2b6a1bdfa1c5d6ea4bd",1862,2,3,280.45,256.403333333333,273.46,0,0,0,0,0,0,0
3094,"8c648c19840626c42394c6cb700cf678",1653,1,2,282.12,304.21,304.21,0,0,1,2,1,1,0
3095,"31977914b55378cd6b20ec1e54533d84",614,1,2,238.68,168.52,168.52,0,0,0,0,0,0,0
3096,"70a6ee1cbec54187799fa7f865031aa0",1314,1,1,109.85,109.85,109.85,0,1,1,1,0,1,0
3097,"2f946ce041f92af32e000a2f8cbe633b",586,2,2,466.62,477.665,477.665,0,0,1,1,0,0,1
3098,"21a46f955618c0199ca8d82814829ec4",418,1,1,565.35,565.35,565.35,1,0,0,0,0,0,0
3099,"b767e0e5cda30fc2e7c39f8049eebb5a",2160,3,5,464.72,338.498,347,0,0,2,3,2,1,0
3100,"c9f815f83a6b3ddaad8e17c2744af9af",2359,1,1,97.81,97.81,97.81,0,1,1,1,0,0,1
3101,"fbb3311592b2ce3d488b6dfbc207e249",2904,1,2,222.61,236.295,236.295,0,1,2,3,2,1,0
3102,"90bafe921b787328d02e94fe0a57f78a",1709,1,2,211.08,176.185,176.185,0,0,0,0,0,0,0
3103,"afe4fbdb665c23a372217027f69b4875",2061,2,2,301.8,298.885,298.885,0,1,1,1,0,1,0
3104,"3ff2900f690029d97d05c5f574552141",753,1,1,185.61,185.61,185.61,0,1,1,1,0,0,1
3105,"a9ca9c86397c971c40e4ee15d4f15c05",2005,3,4,154.3,155.8325,164.305,0,1,2,2,1,1,0
3106,"6052743b6a4173f9fc2d397f838ba86a",1137,1,2,219.65,213.305,213.305,0,0,0,0,0,0,0
3107,"cae358d7b2d59aafe8e41e70b363a198",2370,3,5,186.07,205.468,186.07,0,2,5,12,5,4,3
3108,"bbc9481b96295c140f8cafa5a4707570",2201,2,5,211.87,193.962,192.83,0,1,3,6,3,1,2
3109,"f3029822bea60bd5f0a85e3f3c337363",2818,3,5,552.02,428.786,465.97,2,1,3,3,1,1,1
3110,"f44cf3ed57c235bc830725e019d85547",2840,1,3,190.75,209.92,213.16,0,1,3,4,1,0,3
3111,"7b45fa958df0d41c4b970b43c7e67a92",1444,1,1,205.06,205.06,205.06,0,0,0,0,0,0,0
3112,"e3be775cca770a3db2793ec0728e45cc",2654,3,4,194.36,262.485,232.29,0,0,0,0,0,0,0
3113,"d1cc782d92b52206b86f78f263a24920",2441,1,2,242.94,243.265,243.265,0,1,1,1,0,1,0
3114,"97cc04c5f9d2e5a3f5d31d2dff965744",1787,2,2,191.95,189.06,189.06,0,2,1,2,1,0,1
3115,"ce835f518bf3abe760ac2883191d3373",2404,3,6,185.24,170.256666666667,185.355,0,0,4,8,1,3,4
3116,"f397af9e8c2ec29e06c49a4a9855164d",2827,3,3,208.58,219.91,208.58,0,0,1,1,1,0,0
3117,"bb4f9bf4a902b53134fd6fdd92842e0c",2197,1,1,291.85,291.85,291.85,0,1,1,1,0,1,0
3118,"4c152a0a4ee7d9541b6af77d297aba9c",905,3,5,121.15,117.574,121.15,0,1,3,3,2,1,0
3119,"be85895ebe9030acf3f829264dd8d037",2237,2,3,267.21,218.506666666667,225.9,0,0,1,1,1,0,0
3120,"af38eca68b42f0a823cf3a76e5aa0f28",2055,3,4,382.66,266.7925,244.68,0,0,1,2,1,0,1
3121,"bdc191988ee72d138ddad63da0950ecd",2226,1,1,280.36,280.36,280.36,0,0,0,0,0,0,0
3122,"eb72ce7f79ec9363067ab7a18171dfcc",2743,2,3,198.07,214.693333333333,207.19,0,2,2,3,2,0,1
3123,"e91111c28bb571a02371745676c68d5b",2719,2,3,464.12,418.69,402.16,0,0,1,2,1,0,1
3124,"687e4cee524582ffb64da25f8238e0eb",1227,1,2,210.39,224.12,224.12,0,2,1,2,0,1,1
3125,"a36ad328c12c6a46a852ba61415d760f",1923,4,7,194.73,179.034285714286,186.77,0,0,0,0,0,0,0
