orderID,nCoupon1Used,nCoupon2Used,nCoupon3Used,pCoupon1Used,pCoupon2Used,pCoupon3Used,nCoup1Col1Used,nCoup1Col2Used,nCoup1Col3Used,nCoup2Col1Used,nCoup2Col2Used,nCoup2Col3Used,nCoup3Col1Used,nCoup3Col2Used,nCoup3Col3Used,pCoup1Col1Used,pCoup1Col2Used,pCoup1Col3Used,pCoup2Col1Used,pCoup2Col2Used,pCoup2Col3Used,pCoup3Col1Used,pCoup3Col2Used,pCoup3Col3Used
2827,1,1,0,0.1,0.0909090909090909,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,,,
2828,4,1,1,0.235294117647059,0.0909090909090909,0.125,3,0,1,0,1,0,0,0,1,0.75,0,0.25,0,1,0,0,0,1
2829,7,4,9,0.142857142857143,0.16,0.128571428571429,6,0,1,0,4,0,0,1,8,0.857142857142857,0,0.142857142857143,0,1,0,0,0.111111111111111,0.888888888888889
2830,2,0,13,0.5,0,0.464285714285714,2,0,0,0,0,0,10,0,3,1,0,0,,,,0.769230769230769,0,0.230769230769231
2831,7,2,1,0.205882352941176,0.4,0.333333333333333,6,1,0,0,2,0,1,0,0,0.857142857142857,0.142857142857143,0,0,1,0,1,0,0
2832,5,0,1,0.416666666666667,0,0.2,1,1,3,0,0,0,0,1,0,0.2,0.2,0.6,,,,0,1,0
2833,4,13,1,0.125,0.333333333333333,0.333333333333333,4,0,0,1,3,9,0,0,1,1,0,0,0.0769230769230769,0.230769230769231,0.692307692307692,0,0,1
2834,7,1,0,0.333333333333333,0.166666666666667,0,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,,
2835,0,1,0,0,0.0833333333333333,0,0,0,0,0,1,0,0,0,0,,,,0,1,0,,,
2836,28,2,0,0.345679012345679,0.0952380952380952,0,26,1,1,0,2,0,0,0,0,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,,,
2837,7,3,0,0.205882352941176,0.0882352941176471,0,7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
2838,3,0,0,0.3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,,,,,,
2839,2,1,3,0.4,0.166666666666667,0.142857142857143,2,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
2840,5,4,0,0.119047619047619,0.16,0,5,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2842,6,6,0,0.2,0.272727272727273,0,0,1,5,0,3,3,0,0,0,0,0.166666666666667,0.833333333333333,0,0.5,0.5,,,
2843,2,6,0,0.0625,0.157894736842105,0,2,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
2844,0,2,0,0,0.153846153846154,0,0,0,0,0,1,1,0,0,0,,,,0,0.5,0.5,,,
2845,10,1,0,0.263157894736842,0.25,0,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2846,0,1,4,0,0.5,0.125,0,0,0,0,0,1,4,0,0,,,,0,0,1,1,0,0
2847,2,1,0,0.222222222222222,0.2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2848,3,1,4,0.1875,1,0.5,2,0,1,0,1,0,3,0,1,0.666666666666667,0,0.333333333333333,0,1,0,0.75,0,0.25
2849,4,8,0,0.2,0.16,0,4,0,0,0,8,0,0,0,0,1,0,0,0,1,0,,,
2850,2,4,0,0.4,0.4,0,0,1,1,0,1,3,0,0,0,0,0.5,0.5,0,0.25,0.75,,,
2851,4,6,0,0.210526315789474,0.272727272727273,0,4,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
2852,6,2,3,0.25,0.125,0.230769230769231,6,0,0,0,0,2,0,2,1,1,0,0,0,0,1,0,0.666666666666667,0.333333333333333
2853,3,1,6,0.428571428571429,0.166666666666667,0.230769230769231,3,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
2854,2,3,1,0.142857142857143,0.428571428571429,0.0714285714285714,2,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0
2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2856,4,4,4,0.5,0.173913043478261,0.285714285714286,3,0,1,0,0,4,1,1,2,0.75,0,0.25,0,0,1,0.25,0.25,0.5
2857,9,4,2,0.105882352941176,0.16,0.333333333333333,1,1,7,0,4,0,0,0,2,0.111111111111111,0.111111111111111,0.777777777777778,0,1,0,0,0,1
2858,2,2,3,0.5,0.222222222222222,0.136363636363636,2,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,1
2859,0,0,49,0,0,0.628205128205128,0,0,0,0,0,0,34,8,7,,,,,,,0.693877551020408,0.163265306122449,0.142857142857143
2860,2,0,1,0.25,0,0.166666666666667,2,0,0,0,0,0,0,1,0,1,0,0,,,,0,1,0
2861,1,3,0,0.0666666666666667,0.5,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,,,
2862,5,0,0,0.217391304347826,0,0,5,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2863,44,6,5,0.321167883211679,0.13953488372093,0.106382978723404,43,0,1,0,6,0,0,0,5,0.977272727272727,0,0.0227272727272727,0,1,0,0,0,1
2864,4,2,1,0.285714285714286,0.333333333333333,0.0909090909090909,1,1,2,1,1,0,0,0,1,0.25,0.25,0.5,0.5,0.5,0,0,0,1
2865,6,0,12,0.214285714285714,0,0.444444444444444,6,0,0,0,0,0,0,4,8,1,0,0,,,,0,0.333333333333333,0.666666666666667
2866,1,0,2,0.333333333333333,0,0.285714285714286,1,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
2867,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2868,1,0,3,0.25,0,0.333333333333333,1,0,0,0,0,0,1,1,1,1,0,0,,,,0.333333333333333,0.333333333333333,0.333333333333333
2869,0,1,3,0,0.25,0.428571428571429,0,0,0,0,1,0,2,0,1,,,,0,1,0,0.666666666666667,0,0.333333333333333
2870,4,11,2,0.125,0.150684931506849,0.153846153846154,4,0,0,0,11,0,0,0,2,1,0,0,0,1,0,0,0,1
2871,7,1,5,0.1,0.0833333333333333,0.25,7,0,0,0,1,0,0,1,4,1,0,0,0,1,0,0,0.2,0.8
2872,5,1,0,0.3125,0.0625,0,3,1,1,0,1,0,0,0,0,0.6,0.2,0.2,0,1,0,,,
2873,4,2,9,0.266666666666667,0.166666666666667,0.105882352941176,4,0,0,0,2,0,1,1,7,1,0,0,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
2874,2,0,0,0.0952380952380952,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2875,1,3,1,0.125,0.375,0.333333333333333,1,0,0,2,1,0,0,1,0,1,0,0,0.666666666666667,0.333333333333333,0,0,1,0
2876,20,4,0,0.210526315789474,0.2,0,20,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
2877,4,2,13,0.125,0.4,0.333333333333333,4,0,0,0,2,0,1,3,9,1,0,0,0,1,0,0.0769230769230769,0.230769230769231,0.692307692307692
2878,1,1,2,0.25,0.25,0.666666666666667,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0
2879,20,0,8,0.555555555555556,0,0.186046511627907,17,1,2,0,0,0,0,4,4,0.85,0.05,0.1,,,,0,0.5,0.5
2880,5,2,0,0.217391304347826,0.133333333333333,0,5,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
2881,4,0,0,0.4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2882,3,1,1,0.428571428571429,0.0714285714285714,0.333333333333333,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2883,10,3,1,0.344827586206897,0.157894736842105,0.0769230769230769,7,0,3,0,3,0,0,0,1,0.7,0,0.3,0,1,0,0,0,1
2884,20,1,2,0.555555555555556,0.333333333333333,0.5,17,1,2,0,0,1,0,0,2,0.85,0.05,0.1,0,0,1,0,0,1
2885,3,0,5,0.15,0,0.5,2,0,1,0,0,0,5,0,0,0.666666666666667,0,0.333333333333333,,,,1,0,0
2886,1,1,0,0.0714285714285714,0.111111111111111,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2887,0,2,1,0,0.153846153846154,0.166666666666667,0,0,0,0,2,0,0,1,0,,,,0,1,0,0,1,0
2888,6,0,0,0.25,0,0,6,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2889,4,4,1,0.125,0.19047619047619,0.0416666666666667,4,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
2890,7,3,0,0.259259259259259,0.5,0,7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
2891,2,5,1,0.4,0.357142857142857,0.0909090909090909,0,2,0,0,2,3,0,0,1,0,1,0,0,0.4,0.6,0,0,1
2892,6,0,1,0.214285714285714,0,0.2,6,0,0,0,0,0,0,1,0,1,0,0,,,,0,1,0
2893,44,4,0,0.321167883211679,0.173913043478261,0,43,0,1,0,4,0,0,0,0,0.977272727272727,0,0.0227272727272727,0,1,0,,,
2894,24,5,0,0.19672131147541,0.131578947368421,0,24,0,0,0,5,0,0,0,0,1,0,0,0,1,0,,,
2895,0,6,3,0,0.142857142857143,0.214285714285714,0,0,0,0,6,0,1,0,2,,,,0,1,0,0.333333333333333,0,0.666666666666667
2896,17,0,0,0.346938775510204,0,0,17,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2897,7,4,1,0.1,0.19047619047619,0.142857142857143,7,0,0,0,4,0,0,1,0,1,0,0,0,1,0,0,1,0
2898,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2899,7,6,0,0.333333333333333,0.333333333333333,0,7,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
2900,2,4,5,0.333333333333333,0.4,0.357142857142857,2,0,0,1,1,2,0,2,3,1,0,0,0.25,0.25,0.5,0,0.4,0.6
2901,3,0,4,0.214285714285714,0,0.222222222222222,3,0,0,0,0,0,3,0,1,1,0,0,,,,0.75,0,0.25
2902,0,4,4,0,0.2,0.222222222222222,0,0,0,1,2,1,0,1,3,,,,0.25,0.5,0.25,0,0.25,0.75
2903,44,1,3,0.321167883211679,0.166666666666667,0.12,43,0,1,0,1,0,0,1,2,0.977272727272727,0,0.0227272727272727,0,1,0,0,0.333333333333333,0.666666666666667
2904,7,1,0,0.205882352941176,0.0714285714285714,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2905,44,11,1,0.321167883211679,0.150684931506849,0.0909090909090909,43,0,1,0,11,0,0,0,1,0.977272727272727,0,0.0227272727272727,0,1,0,0,0,1
2906,4,0,5,0.19047619047619,0,0.714285714285714,1,2,1,0,0,0,3,0,2,0.25,0.5,0.25,,,,0.6,0,0.4
2907,20,4,4,0.210526315789474,0.19047619047619,0.235294117647059,20,0,0,0,4,0,0,0,4,1,0,0,0,1,0,0,0,1
2908,5,1,1,0.263157894736842,0.2,0.2,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2910,2,3,2,0.666666666666667,0.176470588235294,0.1,2,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,1
2911,2,3,2,0.285714285714286,0.136363636363636,0.153846153846154,2,0,0,0,0,3,0,2,0,1,0,0,0,0,1,0,1,0
2912,3,12,6,0.107142857142857,0.244897959183673,0.230769230769231,3,0,0,0,12,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
2913,1,1,4,0.333333333333333,0.1,0.4,1,0,0,0,1,0,0,1,3,1,0,0,0,1,0,0,0.25,0.75
2914,5,4,1,0.357142857142857,0.16,0.2,5,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
2915,7,0,0,0.636363636363636,0,0,7,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2916,7,4,2,0.318181818181818,0.173913043478261,0.166666666666667,7,0,0,0,4,0,0,2,0,1,0,0,0,1,0,0,1,0
2917,44,4,0,0.321167883211679,0.16,0,43,0,1,0,4,0,0,0,0,0.977272727272727,0,0.0227272727272727,0,1,0,,,
2918,9,14,1,0.257142857142857,0.259259259259259,0.5,9,0,0,0,5,9,0,0,1,1,0,0,0,0.357142857142857,0.642857142857143,0,0,1
2919,6,0,1,0.206896551724138,0,0.2,6,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
2920,4,1,0,0.2,0.1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2921,2,0,0,0.222222222222222,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,,,,,,
2922,11,0,2,0.354838709677419,0,0.125,11,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
2923,11,2,8,0.366666666666667,0.222222222222222,0.285714285714286,11,0,0,0,2,0,1,1,6,1,0,0,0,1,0,0.125,0.125,0.75
2924,24,1,1,0.19672131147541,0.5,0.142857142857143,24,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2925,44,1,9,0.321167883211679,0.0416666666666667,0.105882352941176,43,0,1,0,0,1,1,1,7,0.977272727272727,0,0.0227272727272727,0,0,1,0.111111111111111,0.111111111111111,0.777777777777778
2926,7,0,0,0.291666666666667,0,0,5,2,0,0,0,0,0,0,0,0.714285714285714,0.285714285714286,0,,,,,,
2927,4,3,3,0.5,0.230769230769231,0.3,1,2,1,0,2,1,1,1,1,0.25,0.5,0.25,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
2928,7,4,1,0.291666666666667,0.173913043478261,0.2,5,2,0,0,4,0,0,0,1,0.714285714285714,0.285714285714286,0,0,1,0,0,0,1
2929,2,0,1,0.285714285714286,0,0.25,2,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
2930,9,1,1,0.375,0.125,0.142857142857143,6,2,1,0,0,1,0,0,1,0.666666666666667,0.222222222222222,0.111111111111111,0,0,1,0,0,1
2931,20,2,2,0.555555555555556,0.153846153846154,0.2,17,1,2,0,1,1,0,0,2,0.85,0.05,0.1,0,0.5,0.5,0,0,1
2932,20,0,3,0.210526315789474,0,0.136363636363636,20,0,0,0,0,0,0,0,3,1,0,0,,,,0,0,1
2933,8,1,8,0.205128205128205,0.125,0.186046511627907,8,0,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0.5,0.5
2934,2,0,17,0.285714285714286,0,0.346938775510204,0,0,2,0,0,0,17,0,0,0,0,1,,,,1,0,0
2935,0,1,2,0,0.25,0.2,0,0,0,0,0,1,1,0,1,,,,0,0,1,0.5,0,0.5
2936,7,3,0,0.333333333333333,0.375,0,7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
2937,8,6,3,0.205128205128205,0.230769230769231,0.272727272727273,8,0,0,0,6,0,0,0,3,1,0,0,0,1,0,0,0,1
2938,2,8,12,0.333333333333333,0.242424242424242,0.444444444444444,2,0,0,0,7,1,0,4,8,1,0,0,0,0.875,0.125,0,0.333333333333333,0.666666666666667
2939,3,2,0,0.3,0.5,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
2940,0,1,1,0,0.0833333333333333,0.125,0,0,0,0,1,0,0,1,0,,,,0,1,0,0,1,0
2941,7,1,0,0.148936170212766,0.25,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2942,5,1,1,0.227272727272727,0.333333333333333,0.5,4,0,1,0,1,0,0,0,1,0.8,0,0.2,0,1,0,0,0,1
2943,4,4,1,0.4,0.2,0.142857142857143,4,0,0,0,2,2,0,1,0,1,0,0,0,0.5,0.5,0,1,0
2944,8,2,1,0.181818181818182,0.2,0.0454545454545455,8,0,0,1,1,0,0,0,1,1,0,0,0.5,0.5,0,0,0,1
2945,6,1,3,0.206896551724138,0.0909090909090909,0.5,6,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333
2946,0,1,1,0,0.0526315789473684,0.125,0,0,0,0,1,0,0,1,0,,,,0,1,0,0,1,0
2947,2,1,0,0.0625,0.0454545454545455,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2948,2,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0.5,0,0.5,,,,,,
2949,12,0,0,0.324324324324324,0,0,12,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2950,44,3,6,0.321167883211679,0.428571428571429,0.230769230769231,43,0,1,0,3,0,0,1,5,0.977272727272727,0,0.0227272727272727,0,1,0,0,0.166666666666667,0.833333333333333
2951,4,2,1,0.222222222222222,0.105263157894737,0.0833333333333333,3,0,1,0,2,0,0,0,1,0.75,0,0.25,0,1,0,0,0,1
2952,5,3,0,0.25,0.111111111111111,0,5,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
2953,2,17,3,0.181818181818182,0.68,1,1,0,1,13,3,1,0,2,1,0.5,0,0.5,0.764705882352941,0.176470588235294,0.0588235294117647,0,0.666666666666667,0.333333333333333
2954,2,1,0,0.333333333333333,0.5,0,1,1,0,0,1,0,0,0,0,0.5,0.5,0,0,1,0,,,
2955,2,7,5,0.4,0.466666666666667,0.384615384615385,2,0,0,0,1,6,1,2,2,1,0,0,0,0.142857142857143,0.857142857142857,0.2,0.4,0.4
2956,0,1,1,0,0.333333333333333,0.25,0,0,0,0,0,1,0,1,0,,,,0,0,1,0,1,0
2957,8,2,3,0.205128205128205,0.153846153846154,0.0833333333333333,8,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,1
2958,7,4,1,0.333333333333333,0.285714285714286,0.0833333333333333,7,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
2959,4,2,0,0.125,0.333333333333333,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
2960,6,5,0,0.6,0.416666666666667,0,4,1,1,1,1,3,0,0,0,0.666666666666667,0.166666666666667,0.166666666666667,0.2,0.2,0.6,,,
2961,0,3,2,0,0.157894736842105,0.285714285714286,0,0,0,0,3,0,0,0,2,,,,0,1,0,0,0,1
2962,8,1,1,0.470588235294118,0.166666666666667,0.0769230769230769,8,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2963,7,0,1,0.205882352941176,0,0.2,6,1,0,0,0,0,0,0,1,0.857142857142857,0.142857142857143,0,,,,0,0,1
2964,20,0,8,0.555555555555556,0,0.186046511627907,17,1,2,0,0,0,0,4,4,0.85,0.05,0.1,,,,0,0.5,0.5
2965,5,5,1,0.263157894736842,0.555555555555556,0.25,5,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,1
2966,0,4,1,0,0.307692307692308,0.2,0,0,0,0,4,0,0,0,1,,,,0,1,0,0,0,1
2967,5,2,1,0.142857142857143,0.0952380952380952,0.0714285714285714,5,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
2968,6,0,1,0.375,0,1,1,1,4,0,0,0,0,0,1,0.166666666666667,0.166666666666667,0.666666666666667,,,,0,0,1
2969,1,2,1,0.2,0.333333333333333,0.142857142857143,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0
2970,7,12,1,0.1,0.244897959183673,0.25,7,0,0,0,12,0,0,0,1,1,0,0,0,1,0,0,0,1
2971,1,0,0,0.111111111111111,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2972,2,3,2,0.166666666666667,0.157894736842105,1,1,0,1,0,3,0,0,1,1,0.5,0,0.5,0,1,0,0,0.5,0.5
2973,1,3,0,0.333333333333333,0.0833333333333333,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,,,
2974,2,9,1,0.0909090909090909,0.321428571428571,0.166666666666667,2,0,0,0,8,1,0,0,1,1,0,0,0,0.888888888888889,0.111111111111111,0,0,1
2975,1,0,2,0.2,0,0.2,1,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
2976,10,0,1,0.4,0,0.1,10,0,0,0,0,0,1,0,0,1,0,0,,,,1,0,0
2977,5,3,1,0.294117647058824,0.115384615384615,0.125,5,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1
2978,44,0,1,0.321167883211679,0,0.0909090909090909,43,0,1,0,0,0,0,0,1,0.977272727272727,0,0.0227272727272727,,,,0,0,1
2979,5,4,1,0.217391304347826,0.363636363636364,0.0454545454545455,5,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
2980,2,3,2,0.166666666666667,0.428571428571429,0.666666666666667,2,0,0,0,2,1,0,1,1,1,0,0,0,0.666666666666667,0.333333333333333,0,0.5,0.5
2981,17,4,3,0.68,0.363636363636364,1,13,3,1,0,1,3,0,0,3,0.764705882352941,0.176470588235294,0.0588235294117647,0,0.25,0.75,0,0,1
2982,1,3,9,0.25,0.75,0.321428571428571,1,0,0,2,1,0,0,8,1,1,0,0,0.666666666666667,0.333333333333333,0,0,0.888888888888889,0.111111111111111
2983,6,9,2,0.214285714285714,0.257142857142857,0.333333333333333,6,0,0,0,9,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
2984,1,4,3,0.5,0.173913043478261,0.12,1,0,0,0,4,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
2985,44,5,3,0.321167883211679,0.454545454545455,0.15,43,0,1,0,5,0,0,1,2,0.977272727272727,0,0.0227272727272727,0,1,0,0,0.333333333333333,0.666666666666667
2986,0,0,2,0,0,0.5,0,0,0,0,0,0,0,0,2,,,,,,,0,0,1
2987,20,0,3,0.555555555555556,0,0.5,17,1,2,0,0,0,2,0,1,0.85,0.05,0.1,,,,0.666666666666667,0,0.333333333333333
2988,5,1,1,0.138888888888889,0.1,0.0416666666666667,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2990,5,0,2,0.227272727272727,0,0.153846153846154,5,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
2991,44,0,3,0.321167883211679,0,0.5,43,0,1,0,0,0,1,1,1,0.977272727272727,0,0.0227272727272727,,,,0.333333333333333,0.333333333333333,0.333333333333333
2992,3,2,2,0.1875,0.4,0.117647058823529,3,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
2993,28,11,0,0.345679012345679,0.150684931506849,0,26,1,1,0,11,0,0,0,0,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,,,
2994,4,4,0,0.571428571428571,0.571428571428571,0,4,0,0,0,1,3,0,0,0,1,0,0,0,0.25,0.75,,,
2995,4,2,0,0.222222222222222,0.222222222222222,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
2996,2,8,1,0.222222222222222,0.242424242424242,0.0625,2,0,0,0,7,1,0,0,1,1,0,0,0,0.875,0.125,0,0,1
2997,0,1,0,0,0.111111111111111,0,0,0,0,1,0,0,0,0,0,,,,1,0,0,,,
2998,1,2,0,0.0666666666666667,0.0833333333333333,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
2999,2,2,1,0.25,0.0952380952380952,0.142857142857143,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
3000,3,4,0,0.3,0.2,0,3,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
3001,4,1,2,0.173913043478261,0.0526315789473684,0.4,4,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
3002,0,5,5,0,0.3125,0.227272727272727,0,0,0,1,4,0,0,4,1,,,,0.2,0.8,0,0,0.8,0.2
3003,0,2,3,0,0.25,0.0833333333333333,0,0,0,0,1,1,0,0,3,,,,0,0.5,0.5,0,0,1
3004,5,6,2,0.227272727272727,0.157894736842105,0.153846153846154,4,0,1,0,6,0,0,0,2,0.8,0,0.2,0,1,0,0,0,1
3005,28,2,0,0.345679012345679,0.133333333333333,0,26,1,1,0,2,0,0,0,0,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,,,
3006,3,1,6,0.107142857142857,0.0526315789473684,0.2,3,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
3007,8,1,4,0.205128205128205,0.0909090909090909,0.285714285714286,8,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1
3008,5,0,0,0.217391304347826,0,0,5,0,0,0,0,0,0,0,0,1,0,0,,,,,,
3009,3,3,0,0.230769230769231,0.230769230769231,0,0,2,1,0,2,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0.666666666666667,0.333333333333333,,,
3010,8,6,3,0.205128205128205,0.230769230769231,0.272727272727273,8,0,0,0,6,0,0,0,3,1,0,0,0,1,0,0,0,1
3011,3,3,4,0.2,0.136363636363636,0.285714285714286,3,0,0,0,0,3,1,1,2,1,0,0,0,0,1,0.25,0.25,0.5
3012,3,2,2,0.214285714285714,0.133333333333333,0.285714285714286,3,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
3013,2,6,0,0.0952380952380952,0.146341463414634,0,2,0,0,0,2,4,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,,,
3014,4,1,0,0.148148148148148,0.0833333333333333,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
3015,12,3,1,0.324324324324324,0.111111111111111,0.0909090909090909,12,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0
3016,1,0,2,0.142857142857143,0,0.333333333333333,0,0,1,0,0,0,0,2,0,0,0,1,,,,0,1,0
3017,5,0,2,0.119047619047619,0,0.333333333333333,5,0,0,0,0,0,0,2,0,1,0,0,,,,0,1,0
3018,7,3,5,0.205882352941176,0.230769230769231,0.106382978723404,6,1,0,0,3,0,0,0,5,0.857142857142857,0.142857142857143,0,0,1,0,0,0,1
3019,7,5,24,0.259259259259259,0.357142857142857,0.263736263736264,7,0,0,1,4,0,2,5,17,1,0,0,0.2,0.8,0,0.0833333333333333,0.208333333333333,0.708333333333333
3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
3021,1,1,3,0.111111111111111,0.0357142857142857,0.136363636363636,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
3022,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
3023,2,0,0,0.25,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0,,,,,,
3024,4,1,1,0.363636363636364,0.5,0.5,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
3025,6,1,0,0.25,0.0769230769230769,0,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
3026,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,1,,,,,,,0,0,1
3027,1,18,4,0.25,0.72,0.363636363636364,1,0,0,15,2,1,0,1,3,1,0,0,0.833333333333333,0.111111111111111,0.0555555555555556,0,0.25,0.75
3028,2,0,0,0.166666666666667,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,
3029,24,5,8,0.19672131147541,0.454545454545455,0.285714285714286,24,0,0,0,5,0,1,1,6,1,0,0,0,1,0,0.125,0.125,0.75
3030,2,12,1,0.125,0.244897959183673,0.2,2,0,0,0,12,0,0,0,1,1,0,0,0,1,0,0,0,1
3031,4,1,24,0.19047619047619,0.166666666666667,0.263736263736264,4,0,0,0,1,0,2,5,17,1,0,0,0,1,0,0.0833333333333333,0.208333333333333,0.708333333333333
3032,6,4,14,0.25,0.307692307692308,0.259259259259259,6,0,0,0,4,0,0,5,9,1,0,0,0,1,0,0,0.357142857142857,0.642857142857143
3033,5,1,2,0.119047619047619,1,0.2,5,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0.5,0,0.5
